Mean TemperatureC,Max TemperatureC_1_days_before,Mean TemperatureC_1_days_before,Min TemperatureC_1_days_before,Dew PointC_1_days_before,MeanDew PointC_1_days_before,Min DewpointC_1_days_before,Max Humidity_1_days_before, Mean Humidity_1_days_before, Min Humidity_1_days_before, Max Sea Level PressurehPa_1_days_before, Mean Sea Level PressurehPa_1_days_before, Min Sea Level PressurehPa_1_days_before, Max VisibilityKm_1_days_before, Mean VisibilityKm_1_days_before, Min VisibilitykM_1_days_before, Max Wind SpeedKm/h_1_days_before, Mean Wind SpeedKm/h_1_days_before,Precipitationmm_1_days_before
25,28.0,23.0,17.0,66.0,62.0,60.0,93.0,74.0,55.0,1018.0,1015.0,1013.0,16.0,14.0,8.0,13.0,5.0,0.0
27,28.0,25.0,21.0,74.0,69.0,64.0,87.0,81.0,74.0,1018.0,1016.0,1013.0,16.0,16.0,13.0,14.0,6.0,0.0
26,31.0,27.0,22.0,75.0,72.0,69.0,93.0,82.0,70.0,1016.0,1014.0,1010.0,16.0,16.0,10.0,23.0,8.0,0.0
27,29.0,26.0,22.0,75.0,72.0,69.0,93.0,84.0,74.0,1015.0,1012.0,1009.0,16.0,14.0,3.0,23.0,11.0,0.0
28,31.0,27.0,23.0,74.0,72.0,70.0,87.0,76.0,65.0,1015.0,1013.0,1011.0,16.0,16.0,16.0,21.0,13.0,0.0
26,30.0,28.0,25.0,77.0,75.0,73.0,88.0,81.0,74.0,1017.0,1015.0,1013.0,16.0,13.0,8.0,21.0,10.0,0.0
22,32.0,26.0,20.0,78.0,73.0,67.0,93.0,76.0,59.0,1015.0,1010.0,1007.0,16.0,13.0,8.0,26.0,11.0,13.0
26,25.0,22.0,18.0,69.0,66.0,64.0,100.0,87.0,74.0,1012.0,1008.0,1005.0,16.0,13.0,3.0,19.0,10.0,9.0
26,33.0,26.0,18.0,77.0,69.0,64.0,100.0,79.0,57.0,1017.0,1013.0,1009.0,16.0,10.0,0.0,21.0,8.0,1.0
26,31.0,26.0,21.0,74.0,71.0,66.0,100.0,78.0,55.0,1019.0,1017.0,1014.0,16.0,13.0,5.0,23.0,10.0,5.0
24,32.0,26.0,19.0,72.0,67.0,61.0,93.0,67.0,40.0,1020.0,1016.0,1011.0,16.0,13.0,3.0,21.0,8.0,8.0
26,28.0,24.0,19.0,75.0,71.0,67.0,100.0,85.0,69.0,1014.0,1012.0,1008.0,16.0,13.0,2.0,23.0,5.0,27.0
24,31.0,26.0,20.0,72.0,69.0,66.0,97.0,75.0,53.0,1014.0,1012.0,1009.0,16.0,10.0,2.0,16.0,3.0,5.0
24,29.0,24.0,20.0,72.0,69.0,63.0,100.0,76.0,51.0,1014.0,1012.0,1010.0,16.0,11.0,2.0,16.0,6.0,9.0
25,29.0,24.0,18.0,70.0,66.0,63.0,93.0,74.0,55.0,1014.0,1012.0,1009.0,16.0,10.0,2.0,16.0,5.0,41.0
26,30.0,25.0,19.0,71.0,68.0,66.0,100.0,76.0,51.0,1014.0,1012.0,1010.0,16.0,14.0,3.0,21.0,8.0,3.0
27,31.0,26.0,20.0,68.0,62.0,53.0,97.0,66.0,34.0,1013.0,1011.0,1010.0,16.0,16.0,16.0,23.0,10.0,0.0
27,32.0,27.0,21.0,63.0,59.0,57.0,68.0,53.0,38.0,1012.0,1011.0,1009.0,16.0,16.0,16.0,21.0,6.0,0.0
27,33.0,27.0,21.0,70.0,65.0,63.0,84.0,64.0,44.0,1013.0,1012.0,1010.0,16.0,16.0,16.0,13.0,3.0,0.0
28,33.0,27.0,21.0,72.0,70.0,67.0,93.0,71.0,49.0,1014.0,1013.0,1010.0,16.0,16.0,11.0,19.0,5.0,0.0
27,33.0,28.0,22.0,72.0,70.0,67.0,93.0,73.0,52.0,1015.0,1013.0,1012.0,16.0,16.0,10.0,32.0,8.0,0.0
29,33.0,27.0,21.0,73.0,71.0,68.0,97.0,77.0,56.0,1017.0,1014.0,1012.0,16.0,16.0,14.0,16.0,5.0,0.0
30,34.0,29.0,24.0,75.0,74.0,72.0,88.0,72.0,56.0,1018.0,1016.0,1013.0,16.0,14.0,8.0,19.0,10.0,0.0
29,34.0,30.0,25.0,77.0,76.0,75.0,91.0,74.0,56.0,1019.0,1016.0,1013.0,16.0,16.0,13.0,23.0,10.0,0.0
30,34.0,29.0,24.0,76.0,75.0,73.0,91.0,76.0,60.0,1017.0,1014.0,1009.0,16.0,16.0,16.0,19.0,8.0,0.0
31,34.0,30.0,26.0,76.0,74.0,73.0,85.0,71.0,56.0,1014.0,1011.0,1009.0,16.0,16.0,13.0,19.0,10.0,0.0
30,36.0,31.0,26.0,75.0,73.0,71.0,85.0,66.0,46.0,1015.0,1013.0,1011.0,16.0,13.0,10.0,21.0,11.0,0.0
31,36.0,30.0,24.0,75.0,73.0,70.0,94.0,71.0,48.0,1017.0,1014.0,1012.0,16.0,14.0,10.0,23.0,10.0,0.0
30,36.0,31.0,24.0,75.0,73.0,71.0,94.0,70.0,46.0,1016.0,1014.0,1011.0,16.0,16.0,14.0,16.0,10.0,0.0
30,36.0,30.0,24.0,75.0,73.0,71.0,88.0,67.0,46.0,1017.0,1015.0,1013.0,16.0,14.0,11.0,16.0,6.0,0.0
29,34.0,30.0,25.0,76.0,73.0,68.0,85.0,67.0,49.0,1020.0,1018.0,1016.0,16.0,16.0,16.0,19.0,6.0,0.0
30,35.0,29.0,24.0,74.0,71.0,69.0,87.0,65.0,43.0,1023.0,1021.0,1019.0,16.0,16.0,16.0,14.0,6.0,0.0
30,36.0,30.0,24.0,73.0,71.0,69.0,87.0,66.0,45.0,1021.0,1019.0,1015.0,16.0,16.0,16.0,14.0,6.0,0.0
29,36.0,30.0,24.0,74.0,72.0,71.0,94.0,72.0,49.0,1019.0,1016.0,1013.0,16.0,16.0,5.0,21.0,10.0,0.0
29,35.0,29.0,24.0,73.0,72.0,68.0,94.0,70.0,46.0,1019.0,1017.0,1014.0,16.0,16.0,16.0,23.0,10.0,0.0
28,34.0,29.0,24.0,74.0,73.0,71.0,94.0,73.0,52.0,1019.0,1016.0,1014.0,16.0,16.0,16.0,21.0,10.0,0.0
30,31.0,28.0,25.0,78.0,75.0,72.0,94.0,81.0,68.0,1019.0,1017.0,1016.0,16.0,16.0,11.0,16.0,8.0,1.0
30,35.0,30.0,24.0,76.0,73.0,69.0,100.0,73.0,46.0,1021.0,1018.0,1016.0,16.0,14.0,8.0,21.0,8.0,0.0
31,36.0,30.0,24.0,75.0,71.0,68.0,87.0,65.0,42.0,1021.0,1018.0,1015.0,16.0,16.0,16.0,13.0,3.0,0.0
29,38.0,31.0,22.0,73.0,71.0,68.0,100.0,69.0,37.0,1018.0,1017.0,1014.0,16.0,14.0,2.0,42.0,5.0,8.0
29,36.0,29.0,22.0,75.0,70.0,66.0,93.0,66.0,39.0,1018.0,1015.0,1013.0,16.0,16.0,16.0,14.0,3.0,0.0
29,34.0,29.0,24.0,74.0,71.0,67.0,88.0,65.0,41.0,1016.0,1014.0,1013.0,16.0,16.0,16.0,16.0,6.0,0.0
31,36.0,29.0,23.0,74.0,71.0,69.0,93.0,70.0,46.0,1017.0,1015.0,1013.0,16.0,16.0,13.0,16.0,8.0,0.0
31,37.0,31.0,24.0,74.0,73.0,71.0,88.0,67.0,45.0,1018.0,1015.0,1012.0,16.0,16.0,14.0,23.0,11.0,0.0
32,37.0,31.0,26.0,75.0,74.0,73.0,85.0,67.0,48.0,1016.0,1013.0,1009.0,16.0,16.0,16.0,24.0,13.0,0.0
32,37.0,32.0,27.0,75.0,74.0,70.0,85.0,62.0,39.0,1015.0,1013.0,1011.0,16.0,16.0,16.0,23.0,13.0,0.0
32,37.0,32.0,26.0,75.0,74.0,73.0,85.0,65.0,45.0,1016.0,1014.0,1012.0,16.0,14.0,0.0,26.0,13.0,0.0
32,38.0,32.0,26.0,75.0,73.0,68.0,91.0,68.0,45.0,1017.0,1014.0,1011.0,16.0,16.0,16.0,26.0,13.0,0.0
32,37.0,32.0,26.0,74.0,73.0,71.0,85.0,64.0,42.0,1015.0,1013.0,1011.0,16.0,16.0,8.0,26.0,14.0,0.0
32,38.0,32.0,26.0,75.0,73.0,68.0,85.0,64.0,42.0,1018.0,1015.0,1012.0,16.0,16.0,16.0,23.0,11.0,0.0
31,37.0,32.0,26.0,76.0,73.0,69.0,91.0,65.0,39.0,1018.0,1016.0,1012.0,16.0,16.0,13.0,21.0,11.0,0.0
32,36.0,31.0,25.0,78.0,74.0,69.0,91.0,67.0,42.0,1018.0,1014.0,1010.0,16.0,14.0,10.0,23.0,10.0,1.0
32,38.0,32.0,26.0,75.0,71.0,65.0,85.0,60.0,35.0,1014.0,1012.0,1010.0,16.0,16.0,14.0,27.0,14.0,0.0
33,38.0,32.0,25.0,74.0,72.0,69.0,88.0,64.0,39.0,1015.0,1013.0,1012.0,16.0,16.0,16.0,27.0,14.0,0.0
32,38.0,33.0,27.0,76.0,73.0,69.0,85.0,64.0,42.0,1017.0,1015.0,1012.0,16.0,16.0,16.0,24.0,13.0,0.0
32,38.0,32.0,25.0,74.0,73.0,71.0,88.0,64.0,40.0,1018.0,1015.0,1012.0,16.0,16.0,16.0,27.0,13.0,0.0
31,38.0,32.0,26.0,75.0,71.0,64.0,91.0,62.0,33.0,1018.0,1015.0,1011.0,16.0,16.0,14.0,21.0,11.0,0.0
31,38.0,31.0,24.0,74.0,72.0,66.0,94.0,66.0,38.0,1018.0,1015.0,1013.0,16.0,16.0,14.0,19.0,8.0,0.0
32,37.0,31.0,24.0,74.0,72.0,66.0,88.0,63.0,38.0,1019.0,1017.0,1015.0,16.0,16.0,16.0,19.0,11.0,0.0
32,37.0,32.0,26.0,75.0,72.0,68.0,91.0,65.0,39.0,1022.0,1019.0,1017.0,16.0,16.0,16.0,23.0,8.0,0.0
32,38.0,32.0,25.0,74.0,72.0,69.0,85.0,64.0,42.0,1023.0,1020.0,1017.0,16.0,16.0,16.0,24.0,8.0,0.0
32,38.0,32.0,25.0,75.0,72.0,66.0,88.0,62.0,35.0,1023.0,1020.0,1017.0,16.0,16.0,16.0,21.0,8.0,0.0
32,38.0,32.0,24.0,73.0,69.0,65.0,87.0,60.0,33.0,1021.0,1018.0,1016.0,16.0,16.0,16.0,19.0,6.0,0.0
32,39.0,32.0,24.0,73.0,69.0,65.0,87.0,59.0,31.0,1019.0,1016.0,1014.0,16.0,16.0,16.0,19.0,6.0,0.0
32,38.0,32.0,26.0,74.0,71.0,67.0,85.0,60.0,35.0,1017.0,1014.0,1010.0,16.0,16.0,16.0,21.0,10.0,0.0
32,38.0,32.0,26.0,75.0,73.0,68.0,91.0,64.0,37.0,1016.0,1013.0,1010.0,16.0,16.0,16.0,21.0,8.0,0.0
29,39.0,32.0,24.0,76.0,73.0,69.0,94.0,66.0,37.0,1015.0,1013.0,1009.0,16.0,14.0,3.0,34.0,5.0,19.0
28,34.0,29.0,24.0,77.0,75.0,71.0,100.0,76.0,52.0,1015.0,1014.0,1012.0,16.0,11.0,2.0,14.0,3.0,2.0
30,33.0,28.0,23.0,78.0,74.0,70.0,100.0,78.0,55.0,1017.0,1015.0,1012.0,16.0,10.0,0.0,26.0,5.0,27.0
29,36.0,30.0,24.0,76.0,73.0,71.0,94.0,70.0,46.0,1017.0,1015.0,1013.0,16.0,16.0,13.0,35.0,5.0,0.0
31,36.0,29.0,23.0,75.0,72.0,69.0,91.0,67.0,43.0,1018.0,1015.0,1012.0,16.0,16.0,16.0,14.0,6.0,0.0
31,36.0,31.0,24.0,76.0,73.0,69.0,100.0,71.0,42.0,1018.0,1015.0,1012.0,16.0,16.0,16.0,19.0,8.0,0.0
31,37.0,31.0,26.0,75.0,73.0,67.0,91.0,66.0,40.0,1017.0,1015.0,1012.0,16.0,16.0,16.0,21.0,10.0,0.0
31,37.0,31.0,24.0,74.0,70.0,60.0,94.0,62.0,29.0,1018.0,1016.0,1014.0,16.0,16.0,16.0,21.0,10.0,0.0
31,37.0,31.0,24.0,74.0,72.0,69.0,94.0,67.0,39.0,1019.0,1017.0,1014.0,16.0,16.0,16.0,19.0,8.0,0.0
31,37.0,31.0,24.0,74.0,72.0,70.0,94.0,68.0,42.0,1017.0,1015.0,1012.0,16.0,16.0,16.0,16.0,6.0,0.0
32,37.0,31.0,24.0,75.0,72.0,70.0,88.0,65.0,42.0,1017.0,1013.0,1010.0,16.0,16.0,16.0,19.0,8.0,0.0
32,38.0,32.0,25.0,76.0,73.0,71.0,91.0,67.0,42.0,1016.0,1014.0,1011.0,16.0,16.0,16.0,19.0,8.0,0.0
32,38.0,32.0,25.0,75.0,71.0,67.0,88.0,63.0,38.0,1017.0,1014.0,1011.0,16.0,16.0,16.0,19.0,6.0,0.0
32,38.0,32.0,25.0,75.0,72.0,68.0,91.0,65.0,39.0,1014.0,1012.0,1009.0,16.0,16.0,16.0,19.0,10.0,0.0
33,38.0,32.0,26.0,75.0,72.0,68.0,91.0,65.0,39.0,1014.0,1011.0,1008.0,16.0,16.0,16.0,16.0,8.0,0.0
33,39.0,33.0,26.0,76.0,73.0,68.0,91.0,66.0,40.0,1014.0,1012.0,1009.0,16.0,16.0,16.0,21.0,10.0,0.0
32,39.0,33.0,27.0,77.0,73.0,68.0,91.0,64.0,37.0,1016.0,1014.0,1011.0,16.0,16.0,16.0,19.0,8.0,0.0
33,39.0,32.0,26.0,76.0,74.0,69.0,91.0,64.0,37.0,1017.0,1013.0,1009.0,16.0,16.0,16.0,19.0,8.0,0.0
31,41.0,33.0,26.0,76.0,73.0,69.0,91.0,63.0,35.0,1012.0,1009.0,1005.0,16.0,16.0,14.0,24.0,8.0,0.0
26,36.0,31.0,25.0,76.0,73.0,70.0,94.0,73.0,52.0,1012.0,1010.0,1008.0,16.0,16.0,11.0,21.0,5.0,3.0
23,29.0,26.0,22.0,76.0,75.0,70.0,100.0,90.0,79.0,1015.0,1013.0,1010.0,16.0,11.0,2.0,24.0,5.0,23.0
25,24.0,23.0,22.0,73.0,72.0,70.0,100.0,97.0,93.0,1018.0,1016.0,1014.0,16.0,8.0,2.0,11.0,3.0,60.0
27,28.0,25.0,22.0,76.0,73.0,70.0,100.0,90.0,79.0,1018.0,1017.0,1015.0,16.0,10.0,0.0,16.0,5.0,45.0
27,29.0,27.0,24.0,78.0,75.0,73.0,100.0,90.0,79.0,1020.0,1018.0,1016.0,16.0,13.0,2.0,19.0,5.0,8.0
29,31.0,27.0,23.0,80.0,75.0,73.0,100.0,84.0,68.0,1019.0,1017.0,1015.0,16.0,14.0,2.0,19.0,3.0,4.0
26,34.0,29.0,24.0,77.0,75.0,72.0,100.0,76.0,52.0,1017.0,1014.0,1010.0,16.0,14.0,3.0,16.0,8.0,2.0
26,28.0,26.0,23.0,77.0,74.0,72.0,94.0,87.0,79.0,1014.0,1012.0,1010.0,16.0,13.0,2.0,16.0,6.0,19.0
28,28.0,26.0,23.0,75.0,73.0,71.0,100.0,87.0,74.0,1018.0,1015.0,1013.0,16.0,14.0,6.0,13.0,3.0,3.0
30,33.0,28.0,24.0,77.0,74.0,70.0,94.0,75.0,56.0,1019.0,1018.0,1016.0,16.0,14.0,3.0,21.0,6.0,1.0
29,34.0,30.0,25.0,76.0,74.0,69.0,91.0,70.0,49.0,1021.0,1019.0,1017.0,16.0,16.0,14.0,21.0,11.0,0.0
29,34.0,29.0,24.0,75.0,73.0,69.0,94.0,72.0,49.0,1021.0,1019.0,1016.0,16.0,16.0,8.0,21.0,10.0,0.0
29,34.0,29.0,23.0,75.0,73.0,70.0,100.0,75.0,49.0,1020.0,1017.0,1014.0,16.0,16.0,11.0,21.0,3.0,1.0
28,34.0,29.0,24.0,75.0,73.0,71.0,94.0,73.0,52.0,1018.0,1016.0,1013.0,16.0,16.0,16.0,21.0,5.0,0.0
28,33.0,28.0,22.0,73.0,71.0,69.0,93.0,73.0,52.0,1016.0,1015.0,1012.0,16.0,16.0,14.0,19.0,5.0,0.0
28,33.0,28.0,23.0,75.0,72.0,70.0,91.0,72.0,52.0,1018.0,1015.0,1013.0,16.0,14.0,2.0,19.0,5.0,4.0
28,33.0,28.0,23.0,75.0,72.0,71.0,94.0,75.0,56.0,1018.0,1015.0,1012.0,16.0,14.0,5.0,26.0,8.0,2.0
29,33.0,28.0,23.0,73.0,72.0,70.0,94.0,73.0,52.0,1017.0,1015.0,1013.0,16.0,16.0,16.0,19.0,6.0,0.0
30,34.0,29.0,23.0,74.0,72.0,70.0,100.0,75.0,49.0,1015.0,1014.0,1011.0,16.0,16.0,13.0,14.0,3.0,2.0
29,36.0,30.0,24.0,74.0,72.0,69.0,94.0,70.0,46.0,1015.0,1013.0,1011.0,16.0,16.0,13.0,16.0,6.0,0.0
28,33.0,29.0,24.0,75.0,72.0,70.0,87.0,73.0,59.0,1018.0,1015.0,1013.0,16.0,16.0,13.0,14.0,5.0,0.0
29,33.0,28.0,23.0,74.0,72.0,69.0,94.0,73.0,52.0,1016.0,1014.0,1013.0,16.0,14.0,8.0,16.0,5.0,0.0
29,34.0,29.0,24.0,75.0,73.0,71.0,94.0,73.0,52.0,1017.0,1015.0,1012.0,16.0,14.0,10.0,21.0,5.0,0.0
30,34.0,29.0,23.0,77.0,74.0,72.0,94.0,77.0,59.0,1019.0,1016.0,1015.0,16.0,16.0,14.0,23.0,8.0,0.0
31,35.0,30.0,25.0,78.0,76.0,75.0,97.0,79.0,60.0,1021.0,1018.0,1017.0,16.0,16.0,8.0,27.0,10.0,0.0
30,36.0,31.0,26.0,77.0,76.0,73.0,97.0,75.0,52.0,1021.0,1019.0,1015.0,16.0,16.0,13.0,21.0,10.0,0.0
30,35.0,30.0,25.0,76.0,73.0,69.0,91.0,70.0,49.0,1018.0,1016.0,1012.0,16.0,16.0,16.0,19.0,10.0,0.0
28,35.0,30.0,25.0,75.0,73.0,71.0,94.0,72.0,49.0,1016.0,1014.0,1011.0,16.0,16.0,16.0,21.0,10.0,0.0
27,34.0,28.0,22.0,75.0,71.0,64.0,94.0,68.0,41.0,1022.0,1018.0,1014.0,16.0,14.0,3.0,29.0,10.0,1.0
28,34.0,27.0,21.0,68.0,66.0,64.0,84.0,64.0,44.0,1022.0,1019.0,1015.0,16.0,16.0,16.0,11.0,3.0,0.0
29,34.0,28.0,21.0,73.0,69.0,67.0,93.0,70.0,47.0,1016.0,1014.0,1011.0,16.0,16.0,16.0,16.0,5.0,0.0
29,34.0,29.0,23.0,75.0,72.0,69.0,100.0,73.0,46.0,1017.0,1015.0,1012.0,16.0,16.0,10.0,14.0,5.0,0.0
28,33.0,29.0,24.0,76.0,71.0,69.0,82.0,66.0,49.0,1018.0,1017.0,1014.0,16.0,16.0,14.0,23.0,5.0,0.0
29,34.0,28.0,22.0,74.0,71.0,69.0,93.0,70.0,46.0,1017.0,1015.0,1013.0,16.0,16.0,5.0,19.0,5.0,0.0
29,35.0,29.0,24.0,74.0,71.0,68.0,94.0,69.0,44.0,1016.0,1013.0,1010.0,16.0,16.0,16.0,14.0,3.0,0.0
31,36.0,29.0,24.0,75.0,72.0,70.0,90.0,67.0,46.0,1016.0,1014.0,1013.0,16.0,16.0,16.0,11.0,2.0,0.0
31,37.0,31.0,24.0,75.0,73.0,71.0,94.0,70.0,45.0,1016.0,1014.0,1012.0,16.0,16.0,16.0,13.0,3.0,0.0
31,37.0,31.0,24.0,75.0,73.0,71.0,94.0,68.0,42.0,1017.0,1015.0,1014.0,16.0,16.0,16.0,16.0,5.0,0.0
30,37.0,31.0,24.0,75.0,71.0,65.0,94.0,66.0,38.0,1019.0,1016.0,1014.0,16.0,16.0,16.0,16.0,5.0,0.0
28,36.0,30.0,24.0,75.0,69.0,61.0,91.0,62.0,33.0,1019.0,1016.0,1014.0,16.0,16.0,11.0,16.0,3.0,0.0
29,34.0,28.0,21.0,74.0,69.0,65.0,84.0,64.0,44.0,1016.0,1014.0,1012.0,16.0,16.0,16.0,23.0,8.0,0.0
31,34.0,29.0,24.0,77.0,74.0,72.0,94.0,73.0,52.0,1017.0,1015.0,1012.0,16.0,14.0,3.0,23.0,8.0,1.0
26,36.0,31.0,25.0,76.0,74.0,72.0,94.0,72.0,49.0,1017.0,1014.0,1012.0,16.0,16.0,6.0,24.0,8.0,0.0
21,31.0,26.0,21.0,76.0,73.0,69.0,100.0,83.0,65.0,1018.0,1015.0,1013.0,16.0,14.0,0.0,21.0,6.0,19.0
23,23.0,21.0,19.0,72.0,69.0,62.0,100.0,89.0,78.0,1021.0,1019.0,1017.0,16.0,11.0,2.0,21.0,10.0,31.0
25,27.0,23.0,19.0,64.0,62.0,61.0,87.0,71.0,54.0,1020.0,1018.0,1016.0,16.0,16.0,16.0,14.0,5.0,0.0
24,32.0,25.0,18.0,65.0,60.0,52.0,93.0,61.0,29.0,1019.0,1017.0,1016.0,16.0,16.0,16.0,13.0,2.0,0.0
22,30.0,24.0,17.0,62.0,55.0,50.0,87.0,61.0,34.0,1023.0,1021.0,1019.0,16.0,16.0,16.0,19.0,8.0,0.0
21,28.0,22.0,16.0,55.0,52.0,50.0,73.0,54.0,34.0,1023.0,1021.0,1018.0,16.0,16.0,16.0,13.0,3.0,0.0
22,27.0,21.0,15.0,61.0,56.0,53.0,87.0,65.0,42.0,1020.0,1018.0,1016.0,16.0,16.0,16.0,11.0,2.0,0.0
24,29.0,22.0,14.0,60.0,58.0,53.0,93.0,65.0,37.0,1018.0,1017.0,1015.0,16.0,16.0,16.0,13.0,3.0,0.0
27,31.0,24.0,17.0,64.0,61.0,59.0,90.0,66.0,42.0,1015.0,1013.0,1010.0,16.0,16.0,14.0,16.0,5.0,0.0
29,33.0,27.0,21.0,72.0,69.0,65.0,90.0,69.0,47.0,1011.0,1009.0,1006.0,16.0,16.0,13.0,19.0,8.0,0.0
29,33.0,29.0,24.0,74.0,72.0,68.0,94.0,72.0,49.0,1014.0,1012.0,1009.0,16.0,16.0,16.0,21.0,8.0,0.0
24,33.0,29.0,24.0,74.0,72.0,68.0,94.0,71.0,47.0,1015.0,1013.0,1010.0,16.0,16.0,16.0,26.0,8.0,0.0
23,32.0,24.0,17.0,73.0,69.0,58.0,94.0,74.0,53.0,1022.0,1017.0,1013.0,16.0,16.0,11.0,26.0,8.0,0.0
22,30.0,23.0,16.0,63.0,60.0,57.0,90.0,69.0,48.0,1024.0,1022.0,1020.0,16.0,16.0,16.0,14.0,8.0,0.0
20,29.0,22.0,14.0,58.0,47.0,41.0,73.0,49.0,24.0,1026.0,1023.0,1021.0,16.0,16.0,16.0,13.0,6.0,0.0
22,29.0,20.0,11.0,52.0,46.0,39.0,83.0,53.0,23.0,1023.0,1021.0,1019.0,16.0,16.0,16.0,11.0,2.0,0.0
24,31.0,22.0,12.0,59.0,53.0,48.0,83.0,57.0,30.0,1021.0,1019.0,1017.0,16.0,16.0,16.0,14.0,2.0,0.0
26,33.0,24.0,16.0,72.0,65.0,57.0,84.0,66.0,47.0,1020.0,1017.0,1015.0,16.0,16.0,16.0,16.0,5.0,0.0
25,32.0,26.0,20.0,73.0,69.0,62.0,94.0,73.0,51.0,1022.0,1019.0,1016.0,16.0,16.0,6.0,19.0,3.0,4.0
27,31.0,25.0,19.0,71.0,67.0,62.0,100.0,74.0,48.0,1023.0,1019.0,1016.0,16.0,11.0,0.0,23.0,5.0,4.0
29,33.0,27.0,22.0,71.0,70.0,67.0,93.0,70.0,47.0,1019.0,1017.0,1013.0,16.0,16.0,16.0,19.0,6.0,0.0
29,34.0,29.0,24.0,72.0,70.0,64.0,87.0,66.0,44.0,1017.0,1014.0,1011.0,16.0,16.0,16.0,23.0,8.0,0.0
29,34.0,29.0,23.0,72.0,70.0,63.0,93.0,69.0,44.0,1014.0,1011.0,1007.0,16.0,16.0,16.0,19.0,10.0,0.0
29,34.0,29.0,24.0,73.0,71.0,66.0,87.0,67.0,47.0,1013.0,1011.0,1009.0,16.0,16.0,16.0,21.0,10.0,0.0
23,33.0,29.0,24.0,74.0,71.0,66.0,94.0,71.0,47.0,1016.0,1014.0,1012.0,16.0,16.0,16.0,19.0,8.0,0.0
18,28.0,23.0,18.0,70.0,61.0,44.0,93.0,60.0,26.0,1023.0,1018.0,1014.0,16.0,16.0,16.0,27.0,11.0,0.0
18,25.0,18.0,12.0,47.0,45.0,41.0,71.0,50.0,28.0,1026.0,1024.0,1021.0,16.0,16.0,16.0,14.0,5.0,0.0
21,27.0,18.0,8.0,48.0,45.0,41.0,86.0,57.0,27.0,1024.0,1022.0,1019.0,16.0,16.0,16.0,14.0,3.0,0.0
25,29.0,21.0,13.0,62.0,55.0,47.0,86.0,63.0,39.0,1023.0,1021.0,1020.0,16.0,16.0,16.0,21.0,5.0,0.0
25,30.0,25.0,19.0,67.0,64.0,61.0,93.0,71.0,48.0,1024.0,1022.0,1021.0,16.0,16.0,16.0,16.0,6.0,0.0
24,30.0,25.0,19.0,66.0,63.0,59.0,100.0,72.0,44.0,1024.0,1021.0,1018.0,16.0,13.0,2.0,16.0,5.0,0.0
24,31.0,24.0,18.0,66.0,62.0,60.0,93.0,69.0,44.0,1022.0,1020.0,1017.0,16.0,16.0,16.0,16.0,3.0,0.0
23,31.0,24.0,18.0,67.0,62.0,58.0,93.0,68.0,43.0,1024.0,1021.0,1020.0,16.0,16.0,16.0,14.0,5.0,0.0
24,30.0,23.0,16.0,64.0,60.0,57.0,90.0,67.0,44.0,1024.0,1021.0,1019.0,16.0,16.0,16.0,19.0,3.0,0.0
24,30.0,24.0,18.0,65.0,62.0,58.0,93.0,68.0,42.0,1022.0,1020.0,1018.0,16.0,16.0,13.0,19.0,3.0,0.0
23,31.0,24.0,18.0,67.0,63.0,54.0,100.0,67.0,34.0,1022.0,1020.0,1018.0,16.0,16.0,13.0,16.0,3.0,0.0
27,30.0,23.0,16.0,69.0,62.0,58.0,100.0,72.0,44.0,1020.0,1018.0,1015.0,16.0,13.0,0.0,19.0,5.0,0.0
27,33.0,27.0,22.0,73.0,71.0,64.0,100.0,72.0,44.0,1017.0,1015.0,1013.0,16.0,14.0,2.0,24.0,8.0,8.0
23,31.0,27.0,23.0,74.0,72.0,69.0,100.0,78.0,55.0,1021.0,1018.0,1016.0,16.0,14.0,8.0,19.0,10.0,0.0
22,27.0,23.0,20.0,73.0,70.0,66.0,93.0,84.0,74.0,1024.0,1022.0,1020.0,16.0,13.0,0.0,26.0,8.0,27.0
20,23.0,22.0,20.0,67.0,66.0,64.0,93.0,89.0,84.0,1026.0,1024.0,1023.0,16.0,14.0,10.0,13.0,6.0,0.0
20,22.0,20.0,17.0,68.0,66.0,59.0,100.0,91.0,81.0,1025.0,1023.0,1021.0,16.0,10.0,2.0,11.0,3.0,6.0
19,24.0,20.0,15.0,67.0,60.0,57.0,93.0,85.0,76.0,1022.0,1020.0,1018.0,16.0,16.0,8.0,19.0,3.0,2.0
19,22.0,19.0,16.0,69.0,65.0,61.0,100.0,94.0,87.0,1021.0,1019.0,1017.0,16.0,8.0,2.0,11.0,3.0,2.0
17,21.0,19.0,17.0,66.0,64.0,62.0,100.0,92.0,84.0,1023.0,1021.0,1019.0,16.0,13.0,3.0,16.0,6.0,12.0
18,18.0,17.0,16.0,62.0,61.0,58.0,100.0,94.0,87.0,1026.0,1024.0,1022.0,16.0,10.0,2.0,16.0,10.0,4.0
18,22.0,18.0,13.0,58.0,55.0,53.0,90.0,72.0,53.0,1027.0,1026.0,1024.0,16.0,16.0,13.0,13.0,5.0,0.0
19,23.0,18.0,13.0,60.0,57.0,54.0,100.0,79.0,57.0,1026.0,1024.0,1022.0,16.0,13.0,3.0,13.0,3.0,0.0
18,25.0,19.0,14.0,58.0,57.0,54.0,93.0,72.0,50.0,1025.0,1023.0,1022.0,16.0,13.0,2.0,14.0,6.0,0.0
