Mean TemperatureC,Max TemperatureC_1_days_before,Max TemperatureC_2_days_before,Max TemperatureC_3_days_before,Max TemperatureC_4_days_before,Mean TemperatureC_1_days_before,Mean TemperatureC_2_days_before,Mean TemperatureC_3_days_before,Mean TemperatureC_4_days_before,Min TemperatureC_1_days_before,Min TemperatureC_2_days_before,Min TemperatureC_3_days_before,Min TemperatureC_4_days_before,Dew PointC_1_days_before,Dew PointC_2_days_before,Dew PointC_3_days_before,Dew PointC_4_days_before,MeanDew PointC_1_days_before,MeanDew PointC_2_days_before,MeanDew PointC_3_days_before,MeanDew PointC_4_days_before,Min DewpointC_1_days_before,Min DewpointC_2_days_before,Min DewpointC_3_days_before,Min DewpointC_4_days_before,Max Humidity_1_days_before,Max Humidity_2_days_before,Max Humidity_3_days_before,Max Humidity_4_days_before, Mean Humidity_1_days_before, Mean Humidity_2_days_before, Mean Humidity_3_days_before, Mean Humidity_4_days_before, Min Humidity_1_days_before, Min Humidity_2_days_before, Min Humidity_3_days_before, Min Humidity_4_days_before, Max Sea Level PressurehPa_1_days_before, Max Sea Level PressurehPa_2_days_before, Max Sea Level PressurehPa_3_days_before, Max Sea Level PressurehPa_4_days_before, Mean Sea Level PressurehPa_1_days_before, Mean Sea Level PressurehPa_2_days_before, Mean Sea Level PressurehPa_3_days_before, Mean Sea Level PressurehPa_4_days_before, Min Sea Level PressurehPa_1_days_before, Min Sea Level PressurehPa_2_days_before, Min Sea Level PressurehPa_3_days_before, Min Sea Level PressurehPa_4_days_before, Max VisibilityKm_1_days_before, Max VisibilityKm_2_days_before, Max VisibilityKm_3_days_before, Max VisibilityKm_4_days_before, Mean VisibilityKm_1_days_before, Mean VisibilityKm_2_days_before, Mean VisibilityKm_3_days_before, Mean VisibilityKm_4_days_before, Min VisibilitykM_1_days_before, Min VisibilitykM_2_days_before, Min VisibilitykM_3_days_before, Min VisibilitykM_4_days_before, Max Wind SpeedKm/h_1_days_before, Max Wind SpeedKm/h_2_days_before, Max Wind SpeedKm/h_3_days_before, Max Wind SpeedKm/h_4_days_before, Mean Wind SpeedKm/h_1_days_before, Mean Wind SpeedKm/h_2_days_before, Mean Wind SpeedKm/h_3_days_before, Mean Wind SpeedKm/h_4_days_before,Precipitationmm_1_days_before,Precipitationmm_2_days_before,Precipitationmm_3_days_before,Precipitationmm_4_days_before,Max TemperatureCaverage_of_last_2_days,Mean TemperatureCaverage_of_last_2_days,Min TemperatureCaverage_of_last_2_days,Dew PointCaverage_of_last_2_days,MeanDew PointCaverage_of_last_2_days,Min DewpointCaverage_of_last_2_days,Max Humidityaverage_of_last_2_days, Mean Humidityaverage_of_last_2_days, Min Humidityaverage_of_last_2_days, Max Sea Level PressurehPaaverage_of_last_2_days, Mean Sea Level PressurehPaaverage_of_last_2_days, Min Sea Level PressurehPaaverage_of_last_2_days, Max VisibilityKmaverage_of_last_2_days, Mean VisibilityKmaverage_of_last_2_days, Min VisibilitykMaverage_of_last_2_days, Max Wind SpeedKm/haverage_of_last_2_days, Mean Wind SpeedKm/haverage_of_last_2_days,Precipitationmmaverage_of_last_2_days,Max TemperatureCaverage_of_last_3_days,Mean TemperatureCaverage_of_last_3_days,Min TemperatureCaverage_of_last_3_days,Dew PointCaverage_of_last_3_days,MeanDew PointCaverage_of_last_3_days,Min DewpointCaverage_of_last_3_days,Max Humidityaverage_of_last_3_days, Mean Humidityaverage_of_last_3_days, Min Humidityaverage_of_last_3_days, Max Sea Level PressurehPaaverage_of_last_3_days, Mean Sea Level PressurehPaaverage_of_last_3_days, Min Sea Level PressurehPaaverage_of_last_3_days, Max VisibilityKmaverage_of_last_3_days, Mean VisibilityKmaverage_of_last_3_days, Min VisibilitykMaverage_of_last_3_days, Max Wind SpeedKm/haverage_of_last_3_days, Mean Wind SpeedKm/haverage_of_last_3_days,Precipitationmmaverage_of_last_3_days,Max TemperatureCtrend_in_last_2_days,Mean TemperatureCtrend_in_last_2_days,Min TemperatureCtrend_in_last_2_days,Dew PointCtrend_in_last_2_days,MeanDew PointCtrend_in_last_2_days,Min DewpointCtrend_in_last_2_days,Max Humiditytrend_in_last_2_days, Mean Humiditytrend_in_last_2_days, Min Humiditytrend_in_last_2_days, Max Sea Level PressurehPatrend_in_last_2_days, Mean Sea Level PressurehPatrend_in_last_2_days, Min Sea Level PressurehPatrend_in_last_2_days, Max VisibilityKmtrend_in_last_2_days, Mean VisibilityKmtrend_in_last_2_days, Min VisibilitykMtrend_in_last_2_days, Max Wind SpeedKm/htrend_in_last_2_days, Mean Wind SpeedKm/htrend_in_last_2_days,Precipitationmmtrend_in_last_2_days,Max TemperatureCtrend_in_last_3_days,Mean TemperatureCtrend_in_last_3_days,Min TemperatureCtrend_in_last_3_days,Dew PointCtrend_in_last_3_days,MeanDew PointCtrend_in_last_3_days,Min DewpointCtrend_in_last_3_days,Max Humiditytrend_in_last_3_days, Mean Humiditytrend_in_last_3_days, Min Humiditytrend_in_last_3_days, Max Sea Level PressurehPatrend_in_last_3_days, Mean Sea Level PressurehPatrend_in_last_3_days, Min Sea Level PressurehPatrend_in_last_3_days, Max VisibilityKmtrend_in_last_3_days, Mean VisibilityKmtrend_in_last_3_days, Min VisibilitykMtrend_in_last_3_days, Max Wind SpeedKm/htrend_in_last_3_days, Mean Wind SpeedKm/htrend_in_last_3_days,Precipitationmmtrend_in_last_3_days,Max TemperatureCtrend_in_last_4_days,Mean TemperatureCtrend_in_last_4_days,Min TemperatureCtrend_in_last_4_days,Dew PointCtrend_in_last_4_days,MeanDew PointCtrend_in_last_4_days,Min DewpointCtrend_in_last_4_days,Max Humiditytrend_in_last_4_days, Mean Humiditytrend_in_last_4_days, Min Humiditytrend_in_last_4_days, Max Sea Level PressurehPatrend_in_last_4_days, Mean Sea Level PressurehPatrend_in_last_4_days, Min Sea Level PressurehPatrend_in_last_4_days, Max VisibilityKmtrend_in_last_4_days, Mean VisibilityKmtrend_in_last_4_days, Min VisibilitykMtrend_in_last_4_days, Max Wind SpeedKm/htrend_in_last_4_days, Mean Wind SpeedKm/htrend_in_last_4_days,Precipitationmmtrend_in_last_4_days
16,18.0,22.0,29.0,23.0,16.0,18.0,25.0,19.0,13.0,13.0,21.0,16.0,43.0,41.0,71.0,67.0,39.0,36.0,64.0,63.0,37.0,27.0,27.0,55.0,57.0,51.0,93.0,90.0,47.0,36.0,62.0,82.0,37.0,20.0,31.0,73.0,1027.0,1025.0,1016.0,1020.0,1025.0,1022.0,1012.0,1017.0,1024.0,1017.0,1009.0,1014.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,26.0,21.0,19.0,6.0,10.0,11.0,6.0,0.0,0.0,0.0,0.0,18.0,16.0,12.5,47.5,42.5,38.5,70.0,56.5,42.5,1027.5,1025.5,1024.5,16.0,16.0,13.0,12.0,5.5,0.0,19.333333333333332,16.666666666666668,12.666666666666666,45.333333333333336,40.333333333333336,34.666666666666664,63.666666666666664,49.666666666666664,35.0,1026.6666666666667,1024.3333333333333,1022.0,16.0,16.0,14.0,16.666666666666668,7.0,0.0,-2.8284271247461903,-1.4142135623730951,-0.7071067811865476,6.519202405202649,5.385164807134504,7.3824115301167,18.867962264113206,15.524174696260024,14.317821063276353,1.5811388300841898,2.23606797749979,5.0,0.0,0.0,-4.242640687119285,-10.51189802081432,-2.9154759474226504,0.0,-4.654746681256314,-4.203173404306164,-4.654746681256314,-16.482313753434823,-15.556349186104045,6.027713773341708,-18.726095873584185,-8.04155872120988,9.814954576223638,5.354126134736337,6.0553007081949835,6.164414002968976,0.0,0.0,-3.4641016151377544,-8.082903768654761,-2.449489742783178,0.0,-2.692582403567252,-2.0615528128088303,-3.1622776601683795,-14.13329402510257,-13.46291201783626,-12.99038105676658,-16.147755261955144,-12.186057606953941,-19.20286436967152,4.183300132670378,4.6097722286464435,4.716990566028302,0.0,0.0,-3.0,-6.928203230275509,1.3228756555322954,0.0
17,18.0,18.0,22.0,29.0,16.0,16.0,18.0,25.0,12.0,13.0,13.0,21.0,52.0,43.0,41.0,71.0,46.0,39.0,36.0,64.0,40.0,37.0,27.0,27.0,83.0,57.0,51.0,93.0,66.0,47.0,36.0,62.0,48.0,37.0,20.0,31.0,1028.0,1027.0,1025.0,1016.0,1026.0,1025.0,1022.0,1012.0,1025.0,1024.0,1017.0,1009.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,10.0,16.0,16.0,16.0,13.0,11.0,26.0,21.0,5.0,6.0,10.0,11.0,0.0,0.0,0.0,0.0,19.5,16.5,12.0,57.0,49.5,43.0,85.0,69.5,53.0,1026.5,1024.0,1021.5,16.0,16.0,13.0,13.5,5.5,0.0,19.0,16.333333333333332,12.333333333333334,52.333333333333336,46.0,41.0,75.66666666666667,62.0,47.666666666666664,1026.6666666666667,1024.3333333333333,1022.3333333333334,16.0,16.0,14.0,12.666666666666666,5.666666666666667,0.0,2.1213203435596424,0.7071067811865476,-0.7071067811865476,9.513148795220223,7.0,4.743416490252569,18.601075237738275,14.317821063276353,10.51189802081432,-2.0,-2.7386127875258306,-4.898979485566356,0.0,0.0,0.0,1.5811388300841898,0.0,0.0,-1.5275252316519468,-1.0,-0.5773502691896257,7.852812659593164,5.972157622389639,6.95221787153807,15.57776192739723,13.30413469565007,13.038404810405298,-1.1547005383792515,-1.4142135623730951,0.5773502691896257,0.0,0.0,0.0,-8.563488385776752,-2.309401076758503,0.0,-3.7416573867739413,-3.605551275463989,-4.031128874149275,-13.369741957120938,-13.009611831257688,6.020797289396148,-16.09347693943108,-6.020797289396148,9.86154146165801,4.387482193696061,4.847679857416329,4.031128874149275,0.0,0.0,0.0,-6.98212002188447,-2.0615528128088303,0.0
21,21.0,18.0,18.0,22.0,17.0,16.0,16.0,18.0,12.0,12.0,13.0,13.0,62.0,52.0,43.0,41.0,53.0,46.0,39.0,36.0,46.0,40.0,37.0,27.0,87.0,83.0,57.0,51.0,73.0,66.0,47.0,36.0,58.0,48.0,37.0,20.0,1025.0,1028.0,1027.0,1025.0,1022.0,1026.0,1025.0,1022.0,1018.0,1025.0,1024.0,1017.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,10.0,16.0,16.0,14.0,13.0,11.0,26.0,6.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,22.5,19.0,15.0,66.5,60.0,54.5,93.5,82.5,71.0,1022.0,1016.5,1010.5,16.0,14.5,9.5,20.0,8.5,0.0,21.0,18.0,14.0,61.666666666666664,55.333333333333336,49.666666666666664,90.0,77.0,63.333333333333336,1024.0,1019.6666666666666,1015.3333333333334,16.0,15.0,9.666666666666666,17.666666666666668,7.333333333333333,0.0,3.0,2.9154759474226504,4.242640687119285,9.513148795220223,11.067971810589327,12.747548783981962,9.617692030835672,14.317821063276353,19.697715603592208,-4.743416490252569,-8.276472678623424,-11.704699910719626,0.0,-2.1213203435596424,-8.154753215150045,8.514693182963201,3.605551275463989,0.0,2.449489742783178,2.3804761428476167,3.415650255319866,9.345230512584124,9.899494936611665,10.55146119422961,16.941074346097416,16.0312195418814,17.291616465790582,-3.8297084310253524,-6.733003292241386,-9.539392014169456,0.0,-1.7320508075688772,-7.505553499465135,7.047458170621991,2.886751345948129,0.0,0.7071067811865476,1.8027756377319946,2.958039891549808,8.154753215150045,8.703447592764606,10.41633332799983,14.974979131871937,14.933184523068078,17.219175357722563,-3.1622776601683795,-5.634713834792322,-7.483314773547883,0.0,-1.5,-6.5,-4.358898943540674,1.5,0.0
16,24.0,21.0,18.0,18.0,21.0,17.0,16.0,16.0,18.0,12.0,12.0,13.0,71.0,62.0,52.0,43.0,67.0,53.0,46.0,39.0,63.0,46.0,40.0,37.0,100.0,87.0,83.0,57.0,92.0,73.0,66.0,47.0,84.0,58.0,48.0,37.0,1019.0,1025.0,1028.0,1027.0,1011.0,1022.0,1026.0,1025.0,1003.0,1018.0,1025.0,1024.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,3.0,16.0,10.0,16.0,26.0,14.0,13.0,11.0,11.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,24.0,18.5,13.0,70.5,61.0,52.5,96.5,80.5,64.0,1014.0,1007.5,1001.5,16.0,13.0,2.5,27.5,8.5,13.0,23.0,18.0,12.666666666666666,67.66666666666667,58.333333333333336,50.333333333333336,93.33333333333333,78.0,62.0,1017.6666666666666,1012.3333333333334,1007.0,16.0,14.0,7.0,23.0,7.666666666666667,8.666666666666666,2.1213203435596424,-2.1213203435596424,-5.656854249492381,6.324555320336759,5.0990195135927845,-8.717797887081348,7.745966692414834,-9.16515138991168,-21.494185260204677,-8.246211251235321,-9.219544457292887,-10.816653826391969,0.0,-2.1213203435596424,-9.219544457292887,8.74642784226795,0.0,18.384776310850235,2.449489742783178,-1.632993161855452,-4.618802153517006,7.745966692414834,5.802298395176403,-6.2182527020592095,6.733003292241386,-6.298147875897061,-16.57307052620807,-6.95221787153807,-7.874007874011811,-9.71253485622231,0.0,-1.7320508075688772,-6.683312551921141,7.164728420068226,0.5773502691896257,15.01110699893027,2.1213203435596424,-1.4142135623730951,-4.031128874149275,8.077747210701755,6.123724356957945,-5.172040216394301,14.247806848775006,7.7781745930520225,-13.257073583562851,-6.0,-6.800735254367722,-8.396427811873332,0.0,-1.5,-6.519202405202649,6.284902544988268,0.0,13.0
14,24.0,24.0,21.0,18.0,16.0,21.0,17.0,16.0,8.0,18.0,12.0,12.0,70.0,71.0,62.0,52.0,55.0,67.0,53.0,46.0,42.0,63.0,46.0,40.0,93.0,100.0,87.0,83.0,69.0,92.0,73.0,66.0,44.0,84.0,58.0,48.0,1009.0,1019.0,1025.0,1028.0,1004.0,1011.0,1022.0,1026.0,1000.0,1003.0,1018.0,1025.0,16.0,16.0,16.0,16.0,13.0,13.0,16.0,16.0,2.0,3.0,16.0,10.0,29.0,26.0,14.0,13.0,6.0,11.0,6.0,5.0,26.0,0.0,0.0,0.0,23.0,15.0,7.0,57.5,48.5,40.5,93.0,66.5,39.5,1012.0,1007.5,1004.0,16.0,14.5,9.0,21.5,4.5,13.0,23.333333333333332,17.0,10.666666666666666,62.0,54.666666666666664,48.0,95.33333333333333,75.0,54.333333333333336,1014.3333333333334,1008.6666666666666,1003.6666666666666,16.0,14.0,7.0,23.0,6.666666666666667,8.666666666666666,-1.4142135623730951,-3.8078865529319543,-7.211102550927978,-17.69180601295413,-12.509996003196804,-15.0,-4.949747468305833,-16.64331697709324,-28.991378028648448,-5.656854249492381,0.0,5.244044240850758,0.0,2.1213203435596424,9.874208829065749,-10.392304845413264,-4.123105625617661,0.0,1.2909944487358056,-2.0816659994661326,-4.760952285695233,-13.478377746103819,-6.244997998398398,-7.32575365861197,6.324555320336759,-8.020806277010642,-18.303005217723125,-5.773502691896258,-6.3508529610858835,-7.52772652709081,0.0,0.0,2.943920288775949,-4.898979485566356,-1.7320508075688772,0.0,1.8708286933869707,-1.7320508075688772,-4.123105625617661,-10.547511554864494,-4.123105625617661,-5.5901699437494745,5.830951894845301,-6.0,-15.041608956491324,-5.220153254455275,-5.852349955359813,-7.399324293474371,0.0,0.0,3.9370039370059056,-4.2130748865881795,-1.4142135623730951,0.0
17,22.0,24.0,24.0,21.0,14.0,16.0,21.0,17.0,6.0,8.0,18.0,12.0,45.0,70.0,71.0,62.0,42.0,55.0,67.0,53.0,39.0,42.0,63.0,46.0,93.0,93.0,100.0,87.0,64.0,69.0,92.0,73.0,35.0,44.0,84.0,58.0,1015.0,1009.0,1019.0,1025.0,1011.0,1004.0,1011.0,1022.0,1008.0,1000.0,1003.0,1018.0,16.0,16.0,16.0,16.0,16.0,13.0,13.0,16.0,16.0,2.0,3.0,16.0,14.0,29.0,26.0,14.0,3.0,6.0,11.0,6.0,0.0,26.0,0.0,0.0,24.0,15.5,7.0,48.0,44.0,40.0,89.5,61.5,33.5,1018.0,1015.0,1011.5,16.0,16.0,16.0,13.5,2.5,0.0,24.0,15.666666666666666,7.333333333333333,55.333333333333336,47.666666666666664,40.666666666666664,90.66666666666667,64.0,37.0,1015.0,1011.3333333333334,1007.6666666666666,16.0,15.0,11.333333333333334,18.666666666666668,3.6666666666666665,8.666666666666666,2.449489742783178,1.5811388300841898,0.0,-17.161002301730512,-8.74642784226795,-1.5811388300841898,-4.949747468305833,-5.0,-6.708203932499369,6.0,7.516648189186454,7.516648189186454,0.0,2.1213203435596424,9.899494936611665,-10.63014581273465,-2.23606797749979,-18.384776310850235,2.0,-2.581988897471611,-5.773502691896258,-14.023789311975086,-9.9498743710662,-12.192894105447921,-5.715476066494082,-13.892443989449804,-23.7346441585572,-3.0550504633038935,4.618802153517006,5.887840577551898,0.0,1.7320508075688772,8.06225774829855,-8.504900548115382,-3.415650255319866,0.0,2.29128784747792,-1.0,-4.0,-11.280514172678478,-5.024937810560445,-6.264982043070834,4.2130748865881795,-7.3824115301167,-15.921683328090658,-4.0,-3.774917217635375,-5.5,0.0,0.0,2.5495097567963922,-4.272001872658765,-1.5811388300841898,0.0
18,26.0,22.0,24.0,24.0,17.0,14.0,16.0,21.0,8.0,6.0,8.0,18.0,51.0,45.0,70.0,71.0,46.0,42.0,55.0,67.0,41.0,39.0,42.0,63.0,86.0,93.0,93.0,100.0,59.0,64.0,69.0,92.0,32.0,35.0,44.0,84.0,1021.0,1015.0,1009.0,1019.0,1019.0,1011.0,1004.0,1011.0,1015.0,1008.0,1000.0,1003.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,13.0,16.0,16.0,2.0,3.0,13.0,14.0,29.0,26.0,2.0,3.0,6.0,11.0,0.0,0.0,26.0,0.0,25.5,17.5,9.5,56.0,50.5,45.0,89.5,63.0,36.0,1020.5,1018.0,1014.5,16.0,16.0,16.0,16.0,4.0,0.0,24.333333333333332,16.333333333333332,8.333333333333334,52.333333333333336,47.666666666666664,43.0,90.66666666666667,63.333333333333336,35.666666666666664,1018.6666666666666,1015.6666666666666,1012.3333333333334,16.0,16.0,16.0,15.333333333333334,3.6666666666666665,0.0,2.7386127875258306,2.23606797749979,2.5495097567963922,8.246211251235321,6.96419413859206,5.830951894845301,0.0,4.415880433163924,5.244044240850758,4.183300132670378,5.477225575051661,4.898979485566356,0.0,0.0,0.0,4.183300132670378,2.7386127875258306,0.0,1.9148542155126762,1.4142135623730951,1.7320508075688772,-12.767145334803704,-4.898979485566356,4.43471156521669,0.0,2.160246899469287,-2.943920288775949,4.864839839775475,6.027713773341708,6.110100926607787,0.0,1.7320508075688772,8.082903768654761,-7.958224257542215,1.4142135623730951,-15.01110699893027,1.6583123951777,-2.179449471770337,-4.769696007084728,-11.067971810589327,-7.3484692283495345,-9.772410142846033,-3.5,-11.346805717910216,-20.161845153655953,-2.692582403567252,3.872983346207417,5.07444578254611,0.0,1.5,6.98212002188447,-6.726812023536855,-2.179449471770337,0.0
12,25.0,26.0,22.0,24.0,18.0,17.0,14.0,16.0,11.0,8.0,6.0,8.0,61.0,51.0,45.0,70.0,55.0,46.0,42.0,55.0,49.0,41.0,39.0,42.0,93.0,86.0,93.0,93.0,67.0,59.0,64.0,69.0,40.0,32.0,35.0,44.0,1020.0,1021.0,1015.0,1009.0,1017.0,1019.0,1011.0,1004.0,1014.0,1015.0,1008.0,1000.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,16.0,16.0,16.0,2.0,19.0,13.0,14.0,29.0,6.0,2.0,3.0,6.0,0.0,0.0,0.0,26.0,22.0,15.0,8.0,62.0,51.0,37.0,93.0,65.0,36.0,1024.0,1018.5,1013.5,16.0,16.0,13.5,27.0,8.5,0.0,23.333333333333332,15.666666666666666,8.0,58.333333333333336,49.333333333333336,38.333333333333336,90.66666666666667,63.0,34.666666666666664,1023.0,1018.6666666666666,1014.0,16.0,16.0,14.333333333333334,22.333333333333332,6.333333333333333,0.0,-4.301162633521313,-4.183300132670378,-3.6742346141747673,7.211102550927978,2.9154759474226504,-16.0,4.949747468305833,4.898979485566356,0.0,5.612486080160912,1.5811388300841898,-1.0,0.0,0.0,-3.5355339059327378,12.083045973594572,4.527692569068709,0.0,-2.6457513110645907,-2.943920288775949,-2.7688746209726918,6.831300510639732,3.3166247903554,-13.012814197295423,0.0,2.7688746209726918,-1.7320508075688772,5.744562646538029,4.795831523312719,3.958114029012639,0.0,0.0,-2.886751345948129,9.848857801796104,3.6514837167011076,0.0,-2.5,-2.7386127875258306,-2.598076211353316,-11.01135777277262,-5.830951894845301,-11.368817000902073,0.0,-0.7071067811865476,-4.743416490252569,5.809475019311125,5.431390245600108,5.267826876426369,0.0,1.5,6.5383484153110105,4.06201920231798,2.7838821814150108,-13.0
8,19.0,25.0,26.0,22.0,12.0,18.0,17.0,14.0,5.0,11.0,8.0,6.0,63.0,61.0,51.0,45.0,47.0,55.0,46.0,42.0,25.0,49.0,41.0,39.0,93.0,93.0,86.0,93.0,63.0,67.0,59.0,64.0,32.0,40.0,32.0,35.0,1028.0,1020.0,1021.0,1015.0,1020.0,1017.0,1019.0,1011.0,1013.0,1014.0,1015.0,1008.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,16.0,35.0,19.0,13.0,14.0,11.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,17.0,10.0,3.0,48.0,38.0,25.5,87.5,59.5,31.0,1028.5,1023.5,1018.5,16.0,16.0,13.5,24.0,7.0,0.0,19.666666666666668,12.666666666666666,5.666666666666667,52.333333333333336,43.666666666666664,33.333333333333336,89.33333333333333,62.0,34.0,1025.6666666666667,1021.3333333333334,1017.0,16.0,16.0,14.333333333333334,22.333333333333332,6.666666666666667,0.0,-5.0990195135927845,-5.0990195135927845,-5.0990195135927845,-21.166010488516726,-13.92838827718412,-16.95582495781317,-7.7781745930520225,-5.70087712549569,-5.830951894845301,5.70087712549569,5.385164807134504,7.745966692414834,0.0,0.0,0.0,-10.677078252031311,-4.415880433163924,0.0,-4.203173404306164,-4.123105625617661,-3.7859388972001824,-16.289055630494154,-10.115993936995679,-13.051181300301263,-4.898979485566356,-0.5773502691896257,-1.1547005383792515,4.618802153517006,4.242640687119285,6.298147875897061,0.0,0.0,0.0,-8.0,-2.7688746209726918,0.0,-3.0413812651491097,-3.24037034920393,-3.122498999199199,-13.784048752090222,-8.52936105461599,-11.258330249197702,-5.5,-2.5495097567963922,-1.8027756377319946,5.0,5.431390245600108,6.48074069840786,0.0,0.0,0.0,-6.946221994724902,-2.449489742783178,0.0
9,15.0,19.0,25.0,26.0,8.0,12.0,18.0,17.0,1.0,5.0,11.0,8.0,33.0,63.0,61.0,51.0,29.0,47.0,55.0,46.0,26.0,25.0,49.0,41.0,82.0,93.0,93.0,86.0,56.0,63.0,67.0,59.0,30.0,32.0,40.0,32.0,1029.0,1028.0,1020.0,1021.0,1027.0,1020.0,1017.0,1019.0,1024.0,1013.0,1014.0,1015.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,16.0,13.0,35.0,19.0,13.0,3.0,11.0,6.0,2.0,0.0,0.0,0.0,0.0,16.0,8.5,0.5,37.0,31.0,27.5,87.0,58.5,30.0,1028.5,1026.5,1023.5,16.0,16.0,16.0,13.5,3.0,0.0,17.0,9.666666666666666,2.0,45.666666666666664,36.333333333333336,26.666666666666668,89.0,60.0,30.666666666666668,1028.3333333333333,1024.3333333333333,1020.0,16.0,16.0,14.333333333333334,20.666666666666668,5.666666666666667,0.0,-2.449489742783178,-2.7386127875258306,-2.9154759474226504,-20.445048300260872,-12.409673645990857,2.23606797749979,-3.24037034920393,-3.4641016151377544,-1.4142135623730951,0.0,4.898979485566356,7.745966692414834,0.0,0.0,3.5355339059327378,-15.540270267920054,-5.656854249492381,0.0,-4.0,-4.123105625617661,-4.203173404306164,-16.65332799572906,-11.135528725660043,-13.73559851869101,-2.6457513110645907,-3.6514837167011076,-4.760952285695233,4.618802153517006,4.358898943540674,6.298147875897061,0.0,0.0,0.0,-8.698658900466592,-3.605551275463989,0.0,-3.5,-3.5355339059327378,-3.3166247903554,-13.527749258468683,-8.52936105461599,-11.20267825120404,2.6457513110645907,2.449489742783178,-1.0,3.968626966596886,3.640054944640259,5.431390245600108,0.0,0.0,0.0,-6.910137480542627,-2.3979157616563596,0.0
13,17.0,15.0,19.0,25.0,9.0,8.0,12.0,18.0,0.0,1.0,5.0,11.0,41.0,33.0,63.0,61.0,33.0,29.0,47.0,55.0,29.0,26.0,25.0,49.0,92.0,82.0,93.0,93.0,61.0,56.0,63.0,67.0,30.0,30.0,32.0,40.0,1028.0,1029.0,1028.0,1020.0,1026.0,1027.0,1020.0,1017.0,1023.0,1024.0,1013.0,1014.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,16.0,14.0,13.0,35.0,19.0,3.0,3.0,11.0,6.0,0.0,0.0,0.0,0.0,17.5,11.0,4.0,49.5,41.5,35.5,86.0,67.5,48.5,1026.0,1023.5,1020.5,16.0,16.0,16.0,14.0,4.0,0.0,16.666666666666668,10.0,3.0,44.0,37.333333333333336,32.333333333333336,84.66666666666667,63.666666666666664,42.333333333333336,1027.0,1024.6666666666667,1021.6666666666666,16.0,16.0,16.0,13.666666666666666,3.6666666666666665,0.0,1.5811388300841898,2.9154759474226504,5.612486080160912,13.285330255586423,12.349089035228468,9.433981132056603,-4.69041575982343,9.848857801796104,26.16295090390226,-2.9154759474226504,-3.605551275463989,-3.605551275463989,0.0,0.0,0.0,0.7071067811865476,1.4142135623730951,0.0,-1.9148542155126762,0.5773502691896257,3.958114029012639,-13.503086067019396,-2.516611478423583,7.724420150837645,-7.416198487095663,6.95221787153807,21.330729007701542,-2.309401076758503,2.7688746209726918,5.627314338711377,0.0,0.0,2.886751345948129,-12.68857754044952,-4.47213595499958,0.0,-3.427827300200522,-2.958039891549808,1.6583123951777,-11.651180197731044,-4.55521678957215,-9.962429422585638,-6.422616289332565,5.678908345800274,18.034688796871432,3.4641016151377544,2.8284271247461903,4.847679857416329,0.0,0.0,0.0,-7.533259586659682,-2.958039891549808,0.0
