Mean TemperatureC,Max TemperatureC_1_days_before,Max TemperatureC_2_days_before,Mean TemperatureC_1_days_before,Mean TemperatureC_2_days_before,Min TemperatureC_1_days_before,Min TemperatureC_2_days_before,Dew PointC_1_days_before,Dew PointC_2_days_before,MeanDew PointC_1_days_before,MeanDew PointC_2_days_before,Min DewpointC_1_days_before,Min DewpointC_2_days_before,Max Humidity_1_days_before,Max Humidity_2_days_before, Mean Humidity_1_days_before, Mean Humidity_2_days_before, Min Humidity_1_days_before, Min Humidity_2_days_before, Max Sea Level PressurehPa_1_days_before, Max Sea Level PressurehPa_2_days_before, Mean Sea Level PressurehPa_1_days_before, Mean Sea Level PressurehPa_2_days_before, Min Sea Level PressurehPa_1_days_before, Min Sea Level PressurehPa_2_days_before, Max VisibilityKm_1_days_before, Max VisibilityKm_2_days_before, Mean VisibilityKm_1_days_before, Mean VisibilityKm_2_days_before, Min VisibilitykM_1_days_before, Min VisibilitykM_2_days_before, Max Wind SpeedKm/h_1_days_before, Max Wind SpeedKm/h_2_days_before, Mean Wind SpeedKm/h_1_days_before, Mean Wind SpeedKm/h_2_days_before,Precipitationmm_1_days_before,Precipitationmm_2_days_before,Max TemperatureCtrend_in_last_2_days,Mean TemperatureCtrend_in_last_2_days,Min TemperatureCtrend_in_last_2_days,Dew PointCtrend_in_last_2_days,MeanDew PointCtrend_in_last_2_days,Min DewpointCtrend_in_last_2_days,Max Humiditytrend_in_last_2_days, Mean Humiditytrend_in_last_2_days, Min Humiditytrend_in_last_2_days, Max Sea Level PressurehPatrend_in_last_2_days, Mean Sea Level PressurehPatrend_in_last_2_days, Min Sea Level PressurehPatrend_in_last_2_days, Max VisibilityKmtrend_in_last_2_days, Mean VisibilityKmtrend_in_last_2_days, Min VisibilitykMtrend_in_last_2_days, Max Wind SpeedKm/htrend_in_last_2_days, Mean Wind SpeedKm/htrend_in_last_2_days,Precipitationmmtrend_in_last_2_days
28,33.0,33.0,29.0,28.0,24.0,24.0,74.0,73.0,72.0,71.0,68.0,67.0,94.0,88.0,72.0,69.0,49.0,50.0,1018.0,1020.0,1016.0,1017.0,1012.0,1015.0,16.0,16.0,16.0,16.0,13.0,14.0,24.0,21.0,10.0,8.0,0.0,0.0,-0.7071067811865476,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,-4.743416490252569,1.5811388300841898,4.183300132670378,-2.5495097567963922,-2.23606797749979,-2.5495097567963922,0.0,-1.4142135623730951,-0.7071067811865476,0.0,2.5495097567963922,0.0
26,32.0,33.0,28.0,29.0,24.0,24.0,74.0,74.0,72.0,72.0,68.0,68.0,85.0,94.0,70.0,72.0,55.0,49.0,1015.0,1018.0,1013.0,1016.0,1010.0,1012.0,16.0,16.0,14.0,16.0,13.0,13.0,21.0,24.0,13.0,10.0,0.0,0.0,-1.0,-1.5811388300841898,-2.8284271247461903,0.7071067811865476,0.0,-1.4142135623730951,-6.0,3.24037034920393,6.0,-1.5811388300841898,-2.0,-1.4142135623730951,0.0,-1.5811388300841898,-7.7781745930520225,2.8284271247461903,-4.47213595499958,4.949747468305833
29,31.0,32.0,26.0,28.0,20.0,24.0,75.0,74.0,72.0,72.0,66.0,68.0,88.0,85.0,75.0,70.0,61.0,55.0,1017.0,1015.0,1014.0,1013.0,1010.0,1010.0,16.0,16.0,13.0,14.0,2.0,13.0,26.0,21.0,6.0,13.0,7.0,0.0,2.0,1.5811388300841898,-1.8708286933869707,0.0,0.0,1.5811388300841898,4.743416490252569,2.8284271247461903,-7.3484692283495345,1.5811388300841898,1.5811388300841898,2.8284271247461903,0.0,0.0,-7.905694150420948,7.280109889280518,-4.949747468305833,4.898979485566356
27,34.0,31.0,29.0,26.0,23.0,20.0,74.0,75.0,72.0,72.0,69.0,66.0,94.0,88.0,72.0,75.0,49.0,61.0,1018.0,1017.0,1016.0,1014.0,1014.0,1010.0,16.0,16.0,14.0,13.0,0.0,2.0,35.0,26.0,6.0,6.0,6.0,7.0,1.5811388300841898,1.5811388300841898,2.0,1.224744871391589,0.0,2.0,4.242640687119285,2.8284271247461903,-4.69041575982343,0.7071067811865476,1.4142135623730951,2.7386127875258306,0.0,0.0,-1.4142135623730951,0.0,1.4142135623730951,4.183300132670378
27,32.0,34.0,27.0,29.0,22.0,23.0,76.0,74.0,72.0,72.0,68.0,69.0,94.0,94.0,77.0,72.0,59.0,49.0,1018.0,1018.0,1016.0,1016.0,1013.0,1014.0,16.0,16.0,13.0,14.0,0.0,0.0,26.0,35.0,8.0,6.0,12.0,6.0,-1.5811388300841898,-1.4142135623730951,-0.7071067811865476,1.224744871391589,-0.7071067811865476,0.0,0.0,3.4641016151377544,6.928203230275509,-0.7071067811865476,-1.4142135623730951,-1.5811388300841898,0.0,2.0,7.0710678118654755,-6.519202405202649,2.5495097567963922,-7.3484692283495345
28,31.0,32.0,27.0,27.0,22.0,22.0,75.0,76.0,71.0,72.0,69.0,68.0,94.0,94.0,76.0,77.0,57.0,59.0,1017.0,1018.0,1014.0,1016.0,1011.0,1013.0,16.0,16.0,16.0,13.0,10.0,0.0,24.0,26.0,11.0,8.0,0.0,12.0,1.224744871391589,0.7071067811865476,1.4142135623730951,-1.0,0.0,1.0,-4.242640687119285,-5.0,-5.830951894845301,-2.23606797749979,-2.0,-2.0,0.0,2.1213203435596424,7.3824115301167,1.5811388300841898,2.5495097567963922,-8.48528137423857
30,33.0,31.0,28.0,27.0,24.0,22.0,74.0,75.0,72.0,71.0,70.0,69.0,88.0,94.0,69.0,76.0,49.0,57.0,1014.0,1017.0,1012.0,1014.0,1009.0,1011.0,16.0,16.0,16.0,16.0,13.0,10.0,27.0,24.0,13.0,11.0,0.0,0.0,1.5811388300841898,1.5811388300841898,2.0,-0.7071067811865476,1.0,1.0,-4.743416490252569,-4.949747468305833,-5.244044240850758,-2.0,-1.4142135623730951,-1.224744871391589,0.0,0.0,2.1213203435596424,2.0,1.5811388300841898,0.0
30,34.0,33.0,30.0,28.0,26.0,24.0,74.0,74.0,73.0,72.0,71.0,70.0,85.0,88.0,69.0,69.0,52.0,49.0,1015.0,1014.0,1012.0,1012.0,1010.0,1009.0,16.0,16.0,16.0,16.0,13.0,13.0,26.0,27.0,14.0,13.0,0.0,0.0,1.0,1.4142135623730951,1.224744871391589,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,1.5811388300841898,2.1213203435596424,2.23606797749979,0.0,-1.4142135623730951,-1.4142135623730951,0.0,0.7071067811865476,0.0
31,35.0,34.0,30.0,30.0,25.0,26.0,74.0,74.0,73.0,73.0,70.0,71.0,88.0,85.0,69.0,69.0,49.0,52.0,1017.0,1015.0,1015.0,1012.0,1013.0,1010.0,16.0,16.0,14.0,16.0,11.0,13.0,27.0,26.0,14.0,14.0,0.0,0.0,1.0,0.7071067811865476,-0.7071067811865476,0.0,-1.4142135623730951,-2.23606797749979,2.1213203435596424,-3.5355339059327378,-7.3824115301167,1.4142135623730951,2.0,1.5811388300841898,0.0,-1.4142135623730951,-1.4142135623730951,0.7071067811865476,-0.7071067811865476,0.0
30,36.0,35.0,31.0,30.0,25.0,25.0,74.0,74.0,71.0,73.0,67.0,70.0,88.0,88.0,64.0,69.0,39.0,49.0,1017.0,1017.0,1014.0,1015.0,1011.0,1013.0,16.0,16.0,14.0,14.0,11.0,11.0,27.0,27.0,13.0,14.0,0.0,0.0,0.7071067811865476,0.0,-0.7071067811865476,-0.7071067811865476,-1.5811388300841898,-2.23606797749979,0.0,-3.5355339059327378,-7.0710678118654755,-1.4142135623730951,-1.0,-1.224744871391589,0.0,1.4142135623730951,0.0,-2.1213203435596424,-2.23606797749979,0.0
29,36.0,36.0,30.0,31.0,24.0,25.0,73.0,74.0,70.0,71.0,66.0,67.0,88.0,88.0,64.0,64.0,39.0,39.0,1015.0,1017.0,1013.0,1014.0,1012.0,1011.0,16.0,16.0,16.0,14.0,11.0,11.0,24.0,27.0,10.0,13.0,0.0,0.0,0.0,-1.0,-1.0,-0.7071067811865476,-1.0,-1.5811388300841898,3.5355339059327378,0.0,-2.8284271247461903,1.5811388300841898,2.0,2.23606797749979,0.0,1.4142135623730951,-0.7071067811865476,-2.23606797749979,-3.5355339059327378,0.0
29,36.0,36.0,29.0,30.0,23.0,24.0,73.0,73.0,69.0,70.0,64.0,66.0,93.0,88.0,64.0,64.0,35.0,39.0,1018.0,1015.0,1016.0,1013.0,1015.0,1012.0,16.0,16.0,16.0,16.0,10.0,11.0,23.0,24.0,6.0,10.0,0.0,0.0,0.0,-0.7071067811865476,-1.0,-1.4142135623730951,-0.7071067811865476,-2.5495097567963922,3.5355339059327378,-1.4142135623730951,-4.527692569068709,2.5495097567963922,3.0,2.23606797749979,0.0,0.0,-0.7071067811865476,6.324555320336759,-2.9154759474226504,1.4142135623730951
28,36.0,36.0,29.0,29.0,22.0,23.0,71.0,73.0,69.0,69.0,61.0,64.0,93.0,93.0,62.0,64.0,30.0,35.0,1020.0,1018.0,1019.0,1016.0,1016.0,1015.0,16.0,16.0,16.0,16.0,10.0,10.0,32.0,23.0,5.0,6.0,2.0,0.0,-1.4142135623730951,-0.7071067811865476,-0.7071067811865476,-1.5811388300841898,-0.7071067811865476,-2.5495097567963922,0.0,3.24037034920393,6.928203230275509,2.5495097567963922,2.5495097567963922,2.23606797749979,0.0,0.0,2.8284271247461903,4.743416490252569,0.0,0.0
28,34.0,36.0,28.0,29.0,22.0,22.0,70.0,71.0,68.0,69.0,59.0,61.0,93.0,93.0,67.0,62.0,41.0,30.0,1023.0,1020.0,1021.0,1019.0,1019.0,1016.0,16.0,16.0,16.0,16.0,14.0,10.0,26.0,32.0,6.0,5.0,0.0,2.0,-1.4142135623730951,-0.7071067811865476,-0.7071067811865476,0.0,0.0,5.477225575051661,0.0,4.123105625617661,8.54400374531753,2.0,1.224744871391589,2.0,0.0,0.0,-3.1622776601683795,-3.6742346141747673,0.7071067811865476,-1.4142135623730951
29,34.0,34.0,28.0,28.0,21.0,22.0,71.0,70.0,69.0,68.0,67.0,59.0,93.0,93.0,70.0,67.0,46.0,41.0,1022.0,1023.0,1020.0,1021.0,1018.0,1019.0,16.0,16.0,16.0,16.0,8.0,14.0,29.0,26.0,6.0,6.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,1.5811388300841898,1.0,5.612486080160912,4.949747468305833,2.5495097567963922,3.24037034920393,-2.23606797749979,-2.23606797749979,-3.605551275463989,0.0,-2.1213203435596424,-4.743416490252569,-5.244044240850758,1.4142135623730951,0.0
29,35.0,34.0,29.0,28.0,22.0,21.0,73.0,71.0,70.0,69.0,66.0,67.0,100.0,93.0,72.0,70.0,44.0,46.0,1019.0,1022.0,1017.0,1020.0,1013.0,1018.0,16.0,16.0,13.0,16.0,5.0,8.0,21.0,29.0,8.0,6.0,0.0,0.0,1.0,0.7071067811865476,1.0,-1.5811388300841898,-2.0,-2.23606797749979,-7.745966692414834,-7.648529270389178,-7.211102550927978,-3.0,-2.5495097567963922,-3.5355339059327378,0.0,0.0,7.483314773547883,-5.656854249492381,1.4142135623730951,0.0
30,36.0,35.0,29.0,29.0,23.0,22.0,70.0,73.0,67.0,70.0,63.0,66.0,87.0,100.0,61.0,72.0,34.0,44.0,1016.0,1019.0,1015.0,1017.0,1013.0,1013.0,16.0,16.0,16.0,13.0,16.0,5.0,21.0,21.0,8.0,8.0,0.0,0.0,1.0,0.7071067811865476,0.7071067811865476,0.0,-2.0,-2.5495097567963922,-8.154753215150045,-7.648529270389178,-7.106335201775948,-2.0,-1.224744871391589,0.7071067811865476,0.0,2.1213203435596424,7.7781745930520225,0.0,2.1213203435596424,0.0
29,37.0,36.0,30.0,29.0,23.0,23.0,73.0,70.0,68.0,67.0,61.0,63.0,93.0,87.0,63.0,61.0,33.0,34.0,1017.0,1016.0,1016.0,1015.0,1014.0,1013.0,16.0,16.0,16.0,16.0,16.0,16.0,21.0,21.0,11.0,8.0,0.0,0.0,0.7071067811865476,0.0,-0.7071067811865476,2.0,-1.224744871391589,-3.1622776601683795,3.6742346141747673,-2.449489742783178,-4.301162633521313,1.0,0.7071067811865476,0.7071067811865476,0.0,0.0,-2.1213203435596424,1.4142135623730951,2.0,0.0
29,37.0,37.0,29.0,30.0,22.0,23.0,72.0,73.0,66.0,68.0,57.0,61.0,90.0,93.0,59.0,63.0,27.0,33.0,1018.0,1017.0,1016.0,1016.0,1014.0,1014.0,16.0,16.0,16.0,16.0,13.0,16.0,23.0,21.0,10.0,11.0,0.0,0.0,-0.7071067811865476,-0.7071067811865476,-0.7071067811865476,-1.0,0.0,3.1622776601683795,0.0,2.1213203435596424,2.5495097567963922,1.5811388300841898,0.0,0.0,0.0,0.0,-2.5495097567963922,1.4142135623730951,-1.5811388300841898,0.0
28,36.0,37.0,29.0,29.0,22.0,22.0,71.0,72.0,68.0,66.0,63.0,57.0,93.0,90.0,64.0,59.0,34.0,27.0,1020.0,1018.0,1016.0,1016.0,1014.0,1014.0,16.0,16.0,16.0,16.0,11.0,13.0,23.0,23.0,8.0,10.0,0.0,0.0,-1.0,-0.7071067811865476,0.0,0.0,1.224744871391589,-2.5495097567963922,0.0,2.1213203435596424,4.06201920231798,1.5811388300841898,2.1213203435596424,2.1213203435596424,0.0,0.0,3.24037034920393,-1.4142135623730951,-1.4142135623730951,0.0
29,35.0,36.0,28.0,29.0,22.0,22.0,72.0,71.0,67.0,68.0,56.0,63.0,90.0,93.0,60.0,64.0,30.0,34.0,1021.0,1020.0,1019.0,1016.0,1017.0,1014.0,16.0,16.0,16.0,16.0,16.0,11.0,21.0,23.0,8.0,8.0,0.0,0.0,1.224744871391589,0.0,0.0,0.0,-1.0,-4.949747468305833,0.0,-2.9154759474226504,-4.527692569068709,1.0,2.1213203435596424,2.0,0.0,-1.4142135623730951,0.0,-1.4142135623730951,-1.4142135623730951,0.0
31,37.0,35.0,29.0,28.0,22.0,22.0,71.0,72.0,66.0,67.0,56.0,56.0,93.0,90.0,59.0,60.0,25.0,30.0,1022.0,1021.0,1019.0,1019.0,1016.0,1017.0,16.0,16.0,14.0,16.0,11.0,16.0,21.0,21.0,6.0,8.0,0.0,0.0,1.5811388300841898,1.5811388300841898,0.7071067811865476,-0.7071067811865476,0.0,4.242640687119285,2.1213203435596424,2.7386127875258306,4.415880433163924,-2.0,-1.4142135623730951,-1.0,0.0,0.0,0.0,0.0,-1.4142135623730951,0.0
31,38.0,37.0,31.0,29.0,23.0,22.0,71.0,71.0,67.0,66.0,62.0,56.0,93.0,93.0,63.0,59.0,33.0,25.0,1019.0,1022.0,1017.0,1019.0,1015.0,1016.0,16.0,16.0,16.0,14.0,16.0,11.0,21.0,21.0,6.0,6.0,0.0,0.0,0.7071067811865476,1.4142135623730951,1.0,0.0,0.7071067811865476,3.6742346141747673,-7.7781745930520225,-4.898979485566356,4.415880433163924,-2.5495097567963922,-2.0,-2.23606797749979,0.0,1.4142135623730951,3.5355339059327378,-3.5355339059327378,0.0,0.0
28,38.0,38.0,31.0,31.0,24.0,23.0,71.0,71.0,67.0,67.0,59.0,62.0,82.0,93.0,55.0,63.0,28.0,33.0,1017.0,1019.0,1015.0,1017.0,1012.0,1015.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,21.0,6.0,6.0,0.0,0.0,-3.5355339059327378,-2.1213203435596424,0.0,1.4142135623730951,2.8284271247461903,6.745368781616021,0.0,9.797958971132712,14.422205101855956,-1.5811388300841898,-1.4142135623730951,-2.0,0.0,0.0,-2.1213203435596424,4.415880433163924,-0.7071067811865476,1.4142135623730951
29,33.0,38.0,28.0,31.0,23.0,24.0,73.0,71.0,71.0,67.0,69.0,59.0,93.0,82.0,71.0,55.0,49.0,28.0,1016.0,1017.0,1015.0,1015.0,1013.0,1012.0,16.0,16.0,16.0,16.0,13.0,16.0,24.0,16.0,5.0,6.0,2.0,0.0,-3.24037034920393,-2.0,-0.7071067811865476,1.5811388300841898,2.8284271247461903,7.035623639735144,7.7781745930520225,11.113055385446435,14.230249470757707,0.0,-0.7071067811865476,-2.0,0.0,-2.1213203435596424,-8.06225774829855,5.656854249492381,0.0,4.47213595499958
28,35.0,33.0,29.0,28.0,23.0,23.0,74.0,73.0,71.0,71.0,68.0,69.0,93.0,93.0,68.0,71.0,43.0,49.0,1017.0,1016.0,1014.0,1015.0,1010.0,1013.0,16.0,16.0,13.0,16.0,2.0,13.0,24.0,24.0,6.0,5.0,8.0,2.0,-1.5811388300841898,0.0,0.0,1.5811388300841898,2.1213203435596424,1.224744871391589,0.7071067811865476,6.0,10.488088481701515,-2.7386127875258306,-2.23606797749979,-2.5495097567963922,0.0,-2.5495097567963922,-7.905694150420948,-2.1213203435596424,1.5811388300841898,58.137767414994535
24,32.0,35.0,28.0,29.0,23.0,23.0,76.0,74.0,74.0,71.0,70.0,68.0,94.0,93.0,77.0,68.0,59.0,43.0,1013.0,1017.0,1011.0,1014.0,1008.0,1010.0,16.0,16.0,11.0,13.0,0.0,2.0,21.0,24.0,8.0,6.0,90.0,8.0,-4.743416490252569,-2.9154759474226504,-0.7071067811865476,0.0,0.0,0.0,4.301162633521313,9.513148795220223,15.508062419270823,-1.8708286933869707,0.0,2.449489742783178,0.0,-1.4142135623730951,0.0,-1.5811388300841898,-1.5811388300841898,45.403744338985966
26,26.0,32.0,24.0,28.0,22.0,23.0,74.0,76.0,71.0,74.0,68.0,70.0,100.0,94.0,87.0,77.0,74.0,59.0,1016.0,1013.0,1014.0,1011.0,1012.0,1008.0,16.0,16.0,11.0,11.0,2.0,0.0,23.0,21.0,5.0,8.0,39.0,90.0,-3.1622776601683795,-2.449489742783178,-1.0,-3.1622776601683795,-3.0,-2.0,-5.656854249492381,-3.24037034920393,5.291502622129181,2.23606797749979,2.5495097567963922,3.1622776601683795,0.0,2.1213203435596424,5.830951894845301,-6.928203230275509,-2.5495097567963922,-45.39823785126467
29,30.0,26.0,26.0,24.0,21.0,22.0,70.0,74.0,68.0,71.0,66.0,68.0,90.0,100.0,76.0,87.0,61.0,74.0,1017.0,1016.0,1016.0,1014.0,1014.0,1012.0,16.0,16.0,14.0,11.0,10.0,2.0,13.0,23.0,3.0,5.0,0.0,39.0,4.0,2.5495097567963922,1.224744871391589,3.1622776601683795,1.8708286933869707,2.449489742783178,-6.745368781616021,-8.06225774829855,-11.180339887498949,0.7071067811865476,1.224744871391589,0.0,0.0,2.1213203435596424,5.70087712549569,-5.656854249492381,1.5811388300841898,-27.577164466275352
31,34.0,30.0,29.0,26.0,23.0,21.0,76.0,70.0,72.0,68.0,70.0,66.0,93.0,90.0,73.0,76.0,52.0,61.0,1017.0,1017.0,1015.0,1016.0,1012.0,1014.0,16.0,16.0,14.0,14.0,11.0,10.0,19.0,13.0,6.0,3.0,0.0,0.0,3.1622776601683795,2.5495097567963922,2.0,4.242640687119285,2.9154759474226504,2.8284271247461903,2.23606797749979,-3.0,-7.648529270389178,0.7071067811865476,-0.7071067811865476,-1.224744871391589,0.0,0.0,-2.0,3.6742346141747673,3.5355339059327378,0.0
30,36.0,34.0,31.0,29.0,25.0,23.0,76.0,76.0,73.0,72.0,70.0,70.0,94.0,93.0,70.0,73.0,46.0,52.0,1018.0,1017.0,1015.0,1015.0,1013.0,1012.0,16.0,16.0,14.0,14.0,8.0,11.0,16.0,19.0,10.0,6.0,0.0,0.0,1.4142135623730951,1.224744871391589,1.224744871391589,-1.4142135623730951,0.0,-1.4142135623730951,0.7071067811865476,-2.5495097567963922,-5.0990195135927845,1.0,0.7071067811865476,1.0,0.0,1.4142135623730951,2.8284271247461903,-3.0,-4.06201920231798,0.0
30,36.0,36.0,30.0,31.0,24.0,25.0,74.0,76.0,72.0,73.0,68.0,70.0,94.0,94.0,68.0,70.0,42.0,46.0,1019.0,1018.0,1016.0,1015.0,1014.0,1013.0,16.0,16.0,16.0,14.0,13.0,8.0,13.0,16.0,3.0,10.0,0.0,0.0,0.0,-0.7071067811865476,-0.7071067811865476,-1.224744871391589,-1.0,-2.0,0.0,-2.0,-4.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,2.8284271247461903,-2.5495097567963922,-4.743416490252569,0.0
29,36.0,36.0,30.0,30.0,24.0,24.0,75.0,74.0,71.0,72.0,66.0,68.0,94.0,94.0,66.0,68.0,38.0,42.0,1018.0,1019.0,1016.0,1016.0,1014.0,1014.0,16.0,16.0,14.0,16.0,10.0,13.0,11.0,13.0,5.0,3.0,0.0,0.0,-1.4142135623730951,-0.7071067811865476,-0.7071067811865476,1.5811388300841898,0.0,0.0,0.0,2.449489742783178,4.898979485566356,0.0,0.0,-0.7071067811865476,0.0,-1.5811388300841898,-5.385164807134504,0.0,1.4142135623730951,1.4142135623730951
30,34.0,36.0,29.0,30.0,23.0,24.0,77.0,75.0,72.0,71.0,68.0,66.0,94.0,94.0,70.0,66.0,46.0,38.0,1019.0,1018.0,1016.0,1016.0,1013.0,1014.0,16.0,16.0,13.0,14.0,3.0,10.0,13.0,11.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,-2.449489742783178,-1.224744871391589,0.0,-4.949747468305833,-4.06201920231798,2.7386127875258306,-1.224744871391589,-0.7071067811865476,-1.0,0.0,2.0,7.745966692414834,4.47213595499958,2.1213203435596424,0.0
31,36.0,34.0,30.0,29.0,24.0,23.0,73.0,77.0,70.0,72.0,66.0,68.0,87.0,94.0,63.0,70.0,39.0,46.0,1017.0,1019.0,1015.0,1016.0,1012.0,1013.0,16.0,16.0,16.0,13.0,16.0,3.0,19.0,13.0,8.0,5.0,0.0,2.0,1.5811388300841898,1.0,0.7071067811865476,-2.7386127875258306,-1.224744871391589,-1.224744871391589,0.0,-4.47213595499958,-5.0,-1.5811388300841898,-1.0,-0.7071067811865476,0.0,2.1213203435596424,8.94427190999916,5.522680508593631,2.5495097567963922,-1.4142135623730951
31,37.0,36.0,31.0,30.0,24.0,24.0,74.0,73.0,71.0,70.0,67.0,66.0,94.0,87.0,66.0,63.0,38.0,39.0,1016.0,1017.0,1014.0,1015.0,1012.0,1012.0,16.0,16.0,16.0,16.0,13.0,16.0,24.0,19.0,10.0,8.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,-1.224744871391589,4.949747468305833,1.5811388300841898,-3.605551275463989,2.0,1.224744871391589,1.4142135623730951,0.0,0.0,-2.0,2.8284271247461903,1.4142135623730951,0.0
31,37.0,37.0,31.0,31.0,24.0,24.0,74.0,74.0,71.0,71.0,65.0,67.0,94.0,94.0,64.0,66.0,33.0,38.0,1019.0,1016.0,1016.0,1014.0,1014.0,1012.0,16.0,16.0,16.0,16.0,14.0,13.0,21.0,24.0,10.0,10.0,0.0,0.0,0.0,0.0,-0.7071067811865476,-0.7071067811865476,-1.4142135623730951,-2.0,-0.7071067811865476,-2.0,-3.8078865529319543,2.23606797749979,2.0,1.5811388300841898,0.0,0.0,0.0,-5.385164807134504,-3.5355339059327378,0.0
31,37.0,37.0,31.0,31.0,23.0,24.0,73.0,74.0,69.0,71.0,63.0,65.0,93.0,94.0,62.0,64.0,31.0,33.0,1020.0,1019.0,1018.0,1016.0,1015.0,1014.0,16.0,16.0,16.0,16.0,13.0,14.0,14.0,21.0,5.0,10.0,0.0,0.0,-0.7071067811865476,0.0,0.0,-1.0,-1.224744871391589,1.5811388300841898,-4.301162633521313,-1.224744871391589,4.743416490252569,0.0,1.224744871391589,1.0,0.0,0.0,2.0,0.0,-3.4641016151377544,0.0
30,36.0,37.0,31.0,31.0,24.0,23.0,72.0,73.0,70.0,69.0,66.0,63.0,87.0,93.0,63.0,62.0,38.0,31.0,1019.0,1020.0,1017.0,1018.0,1016.0,1015.0,16.0,16.0,16.0,16.0,16.0,13.0,21.0,14.0,6.0,5.0,0.0,0.0,-0.7071067811865476,-0.7071067811865476,0.7071067811865476,-0.7071067811865476,-1.224744871391589,-3.6742346141747673,-4.242640687119285,-2.0,3.4641016151377544,-1.0,-1.5811388300841898,-3.4641016151377544,0.0,0.0,2.1213203435596424,5.1478150704935,2.9154759474226504,0.0
31,36.0,36.0,30.0,31.0,24.0,24.0,72.0,72.0,68.0,70.0,60.0,66.0,87.0,87.0,60.0,63.0,33.0,38.0,1018.0,1019.0,1015.0,1017.0,1011.0,1016.0,16.0,16.0,16.0,16.0,16.0,16.0,23.0,21.0,10.0,6.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,1.5811388300841898,-3.1622776601683795,-1.4142135623730951,1.8708286933869707,5.291502622129181,-1.5811388300841898,-1.5811388300841898,-3.5355339059327378,0.0,0.0,0.0,0.0,0.0,0.0
28,36.0,36.0,31.0,30.0,25.0,24.0,73.0,72.0,71.0,68.0,64.0,60.0,85.0,87.0,64.0,60.0,42.0,33.0,1016.0,1018.0,1014.0,1015.0,1011.0,1011.0,16.0,16.0,16.0,16.0,16.0,16.0,21.0,23.0,6.0,10.0,0.0,0.0,-2.1213203435596424,-2.0,-1.224744871391589,-4.183300132670378,-3.6742346141747673,2.8284271247461903,-7.905694150420948,-2.1213203435596424,6.519202405202649,-1.4142135623730951,0.0,2.1213203435596424,0.0,0.0,0.0,-2.0,-2.449489742783178,0.0
26,33.0,36.0,28.0,31.0,23.0,25.0,67.0,73.0,65.0,71.0,64.0,64.0,74.0,85.0,59.0,64.0,44.0,42.0,1016.0,1016.0,1015.0,1014.0,1014.0,1011.0,16.0,16.0,16.0,16.0,16.0,16.0,19.0,21.0,8.0,6.0,0.0,0.0,-2.23606797749979,-2.5495097567963922,-2.5495097567963922,-4.183300132670378,-4.183300132670378,0.0,10.954451150103322,6.928203230275509,2.0,2.1213203435596424,1.5811388300841898,2.23606797749979,0.0,0.0,0.0,-2.5495097567963922,-1.5811388300841898,0.0
28,32.0,33.0,26.0,28.0,20.0,23.0,68.0,67.0,66.0,65.0,64.0,64.0,93.0,74.0,70.0,59.0,46.0,44.0,1019.0,1016.0,1017.0,1015.0,1015.0,1014.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,19.0,5.0,8.0,0.0,0.0,1.224744871391589,0.0,-1.5811388300841898,1.0,0.7071067811865476,0.7071067811865476,11.832159566199232,5.338539126015656,-4.743416490252569,2.1213203435596424,1.224744871391589,-1.224744871391589,0.0,0.0,-1.4142135623730951,2.8284271247461903,-2.0,0.0
28,34.0,32.0,28.0,26.0,22.0,20.0,69.0,68.0,66.0,66.0,65.0,64.0,84.0,93.0,62.0,70.0,39.0,46.0,1019.0,1019.0,1016.0,1017.0,1013.0,1015.0,16.0,16.0,16.0,16.0,14.0,16.0,21.0,16.0,6.0,5.0,0.0,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,2.23606797749979,2.1213203435596424,0.7071067811865476,-6.0,-4.898979485566356,-3.4641016151377544,-0.7071067811865476,-1.0,-1.4142135623730951,0.0,-1.4142135623730951,-2.5495097567963922,3.5355339059327378,0.0,0.0
29,34.0,34.0,28.0,28.0,22.0,22.0,72.0,69.0,69.0,66.0,65.0,65.0,87.0,84.0,66.0,62.0,44.0,39.0,1018.0,1019.0,1015.0,1016.0,1013.0,1013.0,16.0,16.0,14.0,16.0,11.0,14.0,21.0,21.0,5.0,6.0,0.0,0.0,1.4142135623730951,0.7071067811865476,0.7071067811865476,2.0,2.0,-0.7071067811865476,2.1213203435596424,-2.1213203435596424,-5.291502622129181,-0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,-1.5811388300841898,0.0,-0.7071067811865476,0.0
