,Mean TemperatureC,Mean TemperatureC_1,Mean TemperatureC_2,Mean TemperatureC_3,Mean TemperatureC_4,Mean TemperatureC_5,MeanDew PointC_1,MeanDew PointC_2,MeanDew PointC_3,MeanDew PointC_4,MeanDew PointC_5, Mean Humidity_1, Mean Humidity_2, Mean Humidity_3, Mean Humidity_4, Mean Humidity_5, Min Humidity_1, Min Humidity_2, Min Humidity_3, Min Humidity_4, Min Humidity_5, Mean Sea Level PressurehPa_1, Mean Sea Level PressurehPa_2, Mean Sea Level PressurehPa_3, Mean Sea Level PressurehPa_4, Mean Sea Level PressurehPa_5, Mean VisibilityKm_1, Mean VisibilityKm_2, Mean VisibilityKm_3, Mean VisibilityKm_4, Mean VisibilityKm_5, Mean Wind SpeedKm/h_1, Mean Wind SpeedKm/h_2, Mean Wind SpeedKm/h_3, Mean Wind SpeedKm/h_4, Mean Wind SpeedKm/h_5,Precipitationmm_1,Precipitationmm_2,Precipitationmm_3,Precipitationmm_4,Precipitationmm_5, CloudCover_1, CloudCover_2, CloudCover_3, CloudCover_4, CloudCover_5,WindDirDegrees_1,WindDirDegrees_2,WindDirDegrees_3,WindDirDegrees_4,WindDirDegrees_5,Mean TemperatureCtrend_in_last3_days,MeanDew PointCtrend_in_last3_days,Mean TemperatureCtrend_in_last6_days,MeanDew PointCtrend_in_last6_days
2269,23.0,25.0,28.0,26.0,27.0,27.0,14.0,13.0,7.0,4.0,9.0,55.0,39.0,28.0,25.0,32.0,27.0,25.0,16.0,10.0,18.0,1016.0,1012.0,1012.0,1016.0,1021.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,10.0,10.0,266.0,164.0,172.0,145.0,142.0,-0.3333333333333348,0.16359915338482595,-0.20733615597604935,0.125270946661714
2270,24.0,23.0,25.0,28.0,26.0,27.0,9.0,14.0,13.0,7.0,4.0,39.0,55.0,39.0,28.0,25.0,22.0,27.0,25.0,16.0,10.0,1018.0,1016.0,1012.0,1012.0,1016.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,10.0,312.0,266.0,164.0,172.0,145.0,-0.5118278606313809,-0.7804435822878929,-0.0833333333333337,-0.013798768888685751
2271,24.0,24.0,23.0,25.0,28.0,26.0,7.0,9.0,14.0,13.0,7.0,35.0,39.0,55.0,39.0,28.0,15.0,22.0,27.0,25.0,16.0,1016.0,1018.0,1016.0,1012.0,1012.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,296.0,312.0,266.0,164.0,172.0,-0.019063652805979235,-3.5472979422031554,-0.0833333333333337,-0.006103280979360448
2272,24.0,24.0,24.0,23.0,25.0,28.0,3.0,7.0,9.0,14.0,13.0,27.0,35.0,39.0,55.0,39.0,9.0,15.0,22.0,27.0,25.0,1015.0,1016.0,1018.0,1016.0,1012.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,264.0,296.0,312.0,266.0,164.0,0.11111111111111029,-0.3144079481833939,-0.01488606624617364,-0.006103280979360448
2273,24.0,24.0,24.0,24.0,23.0,25.0,6.0,3.0,7.0,9.0,14.0,33.0,27.0,35.0,39.0,55.0,12.0,9.0,15.0,22.0,27.0,1013.0,1015.0,1016.0,1018.0,1016.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,3.0,242.0,264.0,296.0,312.0,266.0,0.0,-0.00797741885827728,-0.12795696515784521,-0.2365575168601012
2274,20.0,24.0,24.0,24.0,24.0,23.0,6.0,6.0,3.0,7.0,9.0,31.0,33.0,27.0,35.0,39.0,15.0,12.0,9.0,15.0,22.0,1010.0,1013.0,1015.0,1016.0,1018.0,10.0,10.0,10.0,10.0,10.0,14.0,10.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,232.0,242.0,264.0,296.0,312.0,-0.44444444444444603,1.7495518547127518,-0.16190075346517246,-0.0786019870458486
2275,20.0,20.0,24.0,24.0,24.0,24.0,11.0,6.0,6.0,3.0,7.0,57.0,31.0,33.0,27.0,35.0,21.0,15.0,12.0,9.0,15.0,1013.0,1010.0,1013.0,1015.0,1016.0,10.0,10.0,10.0,10.0,10.0,23.0,14.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,239.0,232.0,242.0,264.0,296.0,-0.44444444444444603,0.006192010000093031,-0.027777777777777988,-0.058088614026310346
2276,20.0,20.0,20.0,24.0,24.0,24.0,7.0,11.0,6.0,6.0,3.0,44.0,57.0,31.0,33.0,27.0,29.0,21.0,15.0,12.0,9.0,1015.0,1013.0,1010.0,1013.0,1015.0,10.0,10.0,10.0,10.0,10.0,19.0,23.0,14.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,2.0,243.0,239.0,232.0,242.0,264.0,-0.44444444444444603,0.006192010000093031,-0.11111111111111151,-2.8233662930513536e-05
2277,22.0,20.0,20.0,20.0,24.0,24.0,7.0,7.0,11.0,6.0,6.0,42.0,44.0,57.0,31.0,33.0,26.0,29.0,21.0,15.0,12.0,1015.0,1015.0,1013.0,1010.0,1013.0,10.0,10.0,10.0,10.0,10.0,11.0,19.0,23.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,279.0,243.0,239.0,232.0,242.0,0.22222222222222113,-1.0000000000000058,-0.009531826402989552,0.026034832833411462
2278,22.0,22.0,20.0,20.0,20.0,24.0,6.0,7.0,7.0,11.0,6.0,38.0,42.0,44.0,57.0,31.0,21.0,26.0,29.0,21.0,15.0,1017.0,1015.0,1015.0,1013.0,1010.0,10.0,10.0,10.0,10.0,10.0,5.0,11.0,19.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,1.0,68.0,279.0,243.0,239.0,232.0,0.22222222222222113,-0.4444444444444484,-0.009531826402989552,-0.08642933833338103
2279,23.0,22.0,22.0,20.0,20.0,20.0,5.0,6.0,7.0,7.0,11.0,36.0,38.0,42.0,44.0,57.0,12.0,21.0,26.0,29.0,21.0,1018.0,1017.0,1015.0,1015.0,1013.0,10.0,10.0,10.0,10.0,10.0,11.0,5.0,11.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,313.0,68.0,279.0,243.0,239.0,0.6476030138606859,-0.4444444444444484,0.00476591320149464,-0.08642933833338103
2280,26.0,23.0,22.0,22.0,20.0,20.0,5.0,5.0,6.0,7.0,7.0,32.0,36.0,38.0,42.0,44.0,15.0,12.0,21.0,26.0,29.0,1016.0,1018.0,1017.0,1015.0,1015.0,10.0,10.0,10.0,10.0,10.0,6.0,11.0,5.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,280.0,313.0,68.0,279.0,243.0,0.829344623904193,0.05954426498469248,0.4775418951513965,-0.14287759831802854
2281,26.0,26.0,23.0,22.0,22.0,20.0,8.0,5.0,5.0,6.0,7.0,37.0,32.0,36.0,38.0,42.0,17.0,15.0,12.0,21.0,26.0,1017.0,1016.0,1018.0,1017.0,1015.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,11.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,264.0,280.0,313.0,68.0,279.0,0.829344623904193,0.8293446239041895,0.4775418951513965,0.014886066246173066
2282,28.0,26.0,26.0,23.0,22.0,22.0,9.0,8.0,5.0,5.0,6.0,34.0,37.0,32.0,36.0,38.0,18.0,17.0,15.0,12.0,21.0,1020.0,1017.0,1016.0,1018.0,1017.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,309.0,264.0,280.0,313.0,68.0,1.0998866095073707,0.1929661116472427,0.8588587454378557,-0.01292627844561371
2283,27.0,28.0,26.0,26.0,23.0,22.0,7.0,9.0,8.0,5.0,5.0,27.0,34.0,37.0,32.0,36.0,14.0,18.0,17.0,15.0,12.0,1019.0,1020.0,1017.0,1016.0,1018.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,8.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,286.0,309.0,264.0,280.0,313.0,0.019063652805978583,-0.22222222222222504,0.2749716523768427,-0.01292627844561371
2284,28.0,27.0,28.0,26.0,26.0,23.0,6.0,7.0,9.0,8.0,5.0,26.0,27.0,34.0,37.0,32.0,13.0,14.0,18.0,17.0,15.0,1017.0,1019.0,1020.0,1017.0,1016.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,296.0,286.0,309.0,264.0,280.0,0.2222222222222212,-0.1111111111111131,0.4775418951513965,0.08333333333333233
2285,29.0,28.0,27.0,28.0,26.0,26.0,8.0,6.0,7.0,9.0,8.0,31.0,26.0,27.0,34.0,37.0,12.0,13.0,14.0,18.0,17.0,1017.0,1017.0,1019.0,1020.0,1017.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,1.0,164.0,296.0,286.0,309.0,264.0,0.11111111111111036,-0.11111111111111302,0.4775418951513965,0.0028061254009343665
2286,28.0,29.0,28.0,27.0,28.0,26.0,6.0,8.0,6.0,7.0,9.0,27.0,31.0,26.0,27.0,34.0,10.0,12.0,13.0,14.0,18.0,1017.0,1017.0,1017.0,1019.0,1020.0,10.0,10.0,10.0,10.0,10.0,5.0,8.0,5.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,1.0,56.0,164.0,296.0,286.0,309.0,0.11111111111111036,0.11111111111110918,0.0555555555555553,-0.004765913201494956
2287,26.0,28.0,29.0,28.0,27.0,28.0,7.0,6.0,8.0,6.0,7.0,27.0,27.0,31.0,26.0,27.0,16.0,10.0,12.0,13.0,14.0,1016.0,1017.0,1017.0,1017.0,1019.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,10.0,1.0,138.0,56.0,164.0,296.0,286.0,-0.22222222222222332,0.11111111111110918,-3.0814879110195774e-31,-2.8979681865410785e-30
2288,26.0,26.0,28.0,29.0,28.0,27.0,9.0,7.0,6.0,8.0,6.0,35.0,27.0,27.0,31.0,26.0,18.0,16.0,10.0,12.0,13.0,1015.0,1016.0,1017.0,1017.0,1017.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,10.0,10.0,286.0,138.0,56.0,164.0,296.0,-0.6476030138606896,0.6476030138606832,-0.05555555555555583,0.055555555555554754
2289,23.0,26.0,26.0,28.0,29.0,28.0,9.0,9.0,7.0,6.0,8.0,36.0,35.0,27.0,27.0,31.0,22.0,18.0,16.0,10.0,12.0,1011.0,1015.0,1016.0,1017.0,1017.0,10.0,10.0,10.0,10.0,10.0,11.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,10.0,10.0,222.0,286.0,138.0,56.0,164.0,-1.0998866095073754,0.22222222222221955,-0.1279569651578452,0.16190075346517063
2290,19.0,23.0,26.0,26.0,28.0,29.0,9.0,9.0,9.0,7.0,6.0,42.0,36.0,35.0,27.0,27.0,29.0,22.0,18.0,16.0,10.0,1010.0,1011.0,1015.0,1016.0,1017.0,10.0,10.0,10.0,10.0,10.0,16.0,11.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,10.0,212.0,222.0,286.0,138.0,56.0,-1.5475781366972823,-0.55555555555556,-0.7356676934815078,-0.04244066791667904
2291,22.0,19.0,23.0,26.0,26.0,28.0,4.0,9.0,9.0,9.0,7.0,38.0,42.0,36.0,35.0,27.0,13.0,29.0,22.0,18.0,16.0,1016.0,1010.0,1011.0,1015.0,1016.0,10.0,10.0,10.0,10.0,10.0,13.0,16.0,11.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,253.0,212.0,222.0,286.0,138.0,-0.4444444444444462,-1.1635706616666261,-0.5412578159510725,-0.018762352212868264
2292,24.0,22.0,19.0,23.0,26.0,26.0,3.0,4.0,9.0,9.0,9.0,31.0,38.0,42.0,36.0,35.0,12.0,13.0,29.0,22.0,18.0,1020.0,1016.0,1010.0,1011.0,1015.0,26.0,10.0,10.0,10.0,10.0,6.0,13.0,16.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,4.0,1.0,2.0,298.0,253.0,212.0,222.0,286.0,0.1459913339776064,-1.1635706616666261,-0.11111111111111162,-0.09219870860879628
2293,23.0,24.0,22.0,19.0,23.0,26.0,3.0,3.0,4.0,9.0,9.0,25.0,31.0,38.0,42.0,36.0,12.0,12.0,13.0,29.0,22.0,1021.0,1020.0,1016.0,1010.0,1011.0,10.0,26.0,10.0,10.0,10.0,8.0,6.0,13.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,1.0,4.0,1.0,292.0,298.0,253.0,212.0,222.0,0.5118278606313771,-0.4444444444444484,-0.0698532951600401,-0.498451997499979
2294,24.0,23.0,24.0,22.0,19.0,23.0,2.0,3.0,3.0,4.0,9.0,25.0,25.0,31.0,38.0,42.0,13.0,12.0,12.0,13.0,29.0,1020.0,1021.0,1020.0,1016.0,1010.0,10.0,10.0,26.0,10.0,10.0,8.0,8.0,6.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,26.0,1.0,4.0,270.0,292.0,298.0,253.0,212.0,0.2222222222222209,-8.765121169122354e-30,-0.00953182640298958,-0.2908926654166568
2295,23.0,24.0,23.0,24.0,22.0,19.0,3.0,2.0,3.0,3.0,4.0,26.0,25.0,25.0,31.0,38.0,14.0,13.0,12.0,12.0,13.0,1016.0,1020.0,1021.0,1020.0,1016.0,10.0,10.0,10.0,26.0,10.0,10.0,8.0,8.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,26.0,1.0,273.0,270.0,292.0,298.0,253.0,-0.11111111111111206,-0.33333333333333676,0.0005942573865144678,-0.6856167850708963
2296,23.0,23.0,24.0,23.0,24.0,22.0,0.0,3.0,2.0,3.0,3.0,23.0,26.0,25.0,25.0,31.0,8.0,14.0,13.0,12.0,12.0,1016.0,1016.0,1020.0,1021.0,1020.0,10.0,10.0,10.0,10.0,26.0,10.0,10.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,10.0,26.0,253.0,273.0,270.0,292.0,298.0,-1.9776304637832308e-30,-0.33333333333333676,0.12795696515784427,-0.3868945341743218
2297,23.0,23.0,23.0,24.0,23.0,24.0,-1.0,0.0,3.0,2.0,3.0,21.0,23.0,26.0,25.0,25.0,10.0,8.0,14.0,13.0,12.0,1019.0,1016.0,1016.0,1020.0,1021.0,9.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,10.0,10.0,260.0,253.0,273.0,270.0,292.0,-0.11111111111111206,-0.027333218635927782,0.004765913201494625,-0.006833304658981982
2298,24.0,23.0,23.0,23.0,24.0,23.0,4.0,-1.0,0.0,3.0,2.0,28.0,21.0,23.0,26.0,25.0,14.0,10.0,8.0,14.0,13.0,1019.0,1019.0,1016.0,1016.0,1020.0,10.0,9.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2.0,10.0,309.0,260.0,253.0,273.0,270.0,0.11111111111111018,0.7804435822878825,-4.944076159458077e-31,0.023420768826320437
2299,26.0,24.0,23.0,23.0,23.0,24.0,6.0,4.0,-1.0,0.0,3.0,29.0,28.0,21.0,23.0,26.0,17.0,14.0,10.0,8.0,14.0,1018.0,1019.0,1019.0,1016.0,1016.0,10.0,10.0,9.0,10.0,10.0,6.0,8.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,2.0,243.0,309.0,260.0,253.0,273.0,0.6476030138606855,2.8499011822970473,0.16190075346517138,0.30847736047571966
2300,27.0,26.0,24.0,23.0,23.0,23.0,8.0,6.0,4.0,-1.0,0.0,32.0,29.0,28.0,21.0,23.0,14.0,17.0,14.0,10.0,8.0,1017.0,1018.0,1019.0,1019.0,1016.0,10.0,10.0,10.0,9.0,10.0,8.0,6.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0,259.0,243.0,309.0,260.0,253.0,1.2952060277213724,1.6285393610547014,0.16190075346517138,0.3084773604757195
2301,24.0,27.0,26.0,24.0,23.0,23.0,9.0,8.0,6.0,4.0,-1.0,34.0,32.0,29.0,28.0,21.0,14.0,14.0,17.0,14.0,10.0,1016.0,1017.0,1018.0,1019.0,1019.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,248.0,259.0,243.0,309.0,260.0,0.05170511378245264,1.2952060277213688,0.07860198704584725,1.021613912365704
2302,26.0,24.0,27.0,26.0,24.0,23.0,10.0,9.0,8.0,6.0,4.0,36.0,34.0,32.0,29.0,28.0,27.0,14.0,14.0,17.0,14.0,1016.0,1016.0,1017.0,1018.0,1019.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,265.0,248.0,259.0,243.0,309.0,0.05170511378245262,-9.208855428309172e-30,0.26632073048823646,0.7124752955742613
2303,28.0,26.0,24.0,27.0,26.0,24.0,6.0,10.0,9.0,8.0,6.0,26.0,36.0,34.0,32.0,29.0,14.0,27.0,14.0,14.0,17.0,1021.0,1016.0,1016.0,1017.0,1018.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,265.0,248.0,259.0,243.0,0.13356011431858653,0.05954426498469244,0.5651505850417369,0.5777210825314614
2304,28.0,28.0,26.0,24.0,27.0,26.0,9.0,6.0,10.0,9.0,8.0,33.0,26.0,36.0,34.0,32.0,17.0,14.0,27.0,14.0,14.0,1023.0,1021.0,1016.0,1016.0,1017.0,10.0,10.0,10.0,10.0,10.0,11.0,6.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,15.0,1.0,265.0,248.0,259.0,0.8888888888888862,-0.007977418858277305,0.34234003617782544,0.2749716523768413
2305,29.0,28.0,28.0,26.0,24.0,27.0,9.0,9.0,6.0,10.0,9.0,31.0,33.0,26.0,36.0,34.0,11.0,17.0,14.0,27.0,14.0,1020.0,1023.0,1021.0,1016.0,1016.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,342.0,15.0,1.0,265.0,248.0,0.6476030138606853,-8.765121169122354e-30,0.26632073048823646,-3.5622000251386314e-30
2306,28.0,29.0,28.0,28.0,26.0,24.0,6.0,9.0,9.0,6.0,10.0,28.0,31.0,33.0,26.0,36.0,9.0,11.0,17.0,14.0,27.0,1018.0,1020.0,1023.0,1021.0,1016.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,329.0,342.0,15.0,1.0,265.0,-2.4158865222393487e-30,-1.33333333333334,0.03339002857964663,-0.2073361559760504
2307,29.0,28.0,29.0,28.0,28.0,26.0,3.0,6.0,9.0,9.0,6.0,23.0,28.0,31.0,33.0,26.0,8.0,9.0,11.0,17.0,14.0,1017.0,1018.0,1020.0,1023.0,1021.0,9.0,10.0,10.0,10.0,10.0,8.0,10.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,347.0,329.0,342.0,15.0,1.0,0.11111111111111006,-0.46689344765192486,0.4071348402636763,-0.14923248597824512
2308,30.0,29.0,28.0,29.0,28.0,28.0,5.0,3.0,6.0,9.0,9.0,23.0,23.0,28.0,31.0,33.0,10.0,8.0,9.0,11.0,17.0,1019.0,1017.0,1018.0,1020.0,1023.0,10.0,9.0,10.0,10.0,10.0,8.0,8.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,337.0,347.0,329.0,342.0,15.0,0.11111111111111006,0.1335601143185854,0.32380150693034326,0.0333900285796462
2309,29.0,30.0,29.0,28.0,29.0,28.0,7.0,5.0,3.0,6.0,9.0,25.0,23.0,23.0,28.0,31.0,12.0,10.0,8.0,9.0,11.0,1019.0,1019.0,1017.0,1018.0,1020.0,10.0,10.0,9.0,10.0,10.0,10.0,8.0,8.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,123.0,337.0,347.0,329.0,342.0,0.11111111111111006,1.6285393610547014,0.02777777777777757,0.003687029915317725
2310,28.0,29.0,30.0,29.0,28.0,29.0,8.0,7.0,5.0,3.0,6.0,27.0,25.0,23.0,23.0,28.0,14.0,12.0,10.0,8.0,9.0,1021.0,1019.0,1019.0,1017.0,1018.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,1.0,136.0,123.0,337.0,347.0,329.0,-0.11111111111111213,1.2952060277213688,-3.958000027931813e-31,0.05170511378245242
2311,28.0,28.0,29.0,30.0,29.0,28.0,9.0,8.0,7.0,5.0,3.0,29.0,27.0,25.0,23.0,23.0,18.0,14.0,12.0,10.0,8.0,1022.0,1021.0,1019.0,1019.0,1017.0,9.0,10.0,10.0,10.0,9.0,6.0,10.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,1.0,0.0,93.0,136.0,123.0,337.0,347.0,-0.4444444444444465,0.4444444444444404,-0.027777777777777988,0.2663207304882353
2312,28.0,28.0,28.0,29.0,30.0,29.0,9.0,9.0,8.0,7.0,5.0,32.0,29.0,27.0,25.0,23.0,18.0,18.0,14.0,12.0,10.0,1022.0,1022.0,1021.0,1019.0,1019.0,10.0,9.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,1.0,1.0,7.0,93.0,136.0,123.0,337.0,-0.1111111111111121,-0.11111111111111313,-3.958000027931813e-31,0.22222222222222043
2313,27.0,28.0,28.0,28.0,29.0,30.0,5.0,9.0,9.0,8.0,7.0,25.0,32.0,29.0,27.0,25.0,12.0,18.0,18.0,14.0,12.0,1020.0,1022.0,1022.0,1021.0,1019.0,10.0,10.0,9.0,10.0,10.0,8.0,10.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,1.0,36.0,7.0,93.0,136.0,123.0,-0.1111111111111121,-0.11111111111111313,-0.11111111111111151,0.16190075346517038
2314,28.0,27.0,28.0,28.0,28.0,29.0,6.0,5.0,9.0,9.0,8.0,25.0,25.0,32.0,29.0,27.0,13.0,12.0,18.0,18.0,14.0,1019.0,1020.0,1022.0,1022.0,1021.0,10.0,10.0,10.0,9.0,10.0,5.0,8.0,10.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,129.0,36.0,7.0,93.0,136.0,-2.1912802922805886e-30,0.019063652805978045,-0.11111111111111151,0.16190075346517038
2315,29.0,28.0,27.0,28.0,28.0,28.0,8.0,6.0,5.0,9.0,9.0,31.0,25.0,25.0,32.0,29.0,16.0,13.0,12.0,18.0,18.0,1019.0,1019.0,1020.0,1022.0,1022.0,10.0,10.0,10.0,10.0,9.0,6.0,5.0,8.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0,129.0,36.0,7.0,93.0,0.11111111111111013,1.2952060277213688,-3.506048467648941e-31,0.16190075346517038
2316,28.0,29.0,28.0,27.0,28.0,28.0,9.0,8.0,6.0,5.0,9.0,30.0,31.0,25.0,25.0,32.0,17.0,16.0,13.0,12.0,18.0,1019.0,1019.0,1019.0,1020.0,1022.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,5.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,104.0,3.0,129.0,36.0,7.0,0.11111111111111013,0.22222222222221938,-3.506048467648941e-31,0.0047659132014944506
2317,29.0,28.0,29.0,28.0,27.0,28.0,8.0,9.0,8.0,6.0,5.0,29.0,30.0,31.0,25.0,25.0,15.0,17.0,16.0,13.0,12.0,1020.0,1019.0,1019.0,1019.0,1020.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,39.0,104.0,3.0,129.0,36.0,0.11111111111111013,-0.11111111111111313,0.027777777777777582,-0.009531826402989819
2318,28.0,29.0,28.0,29.0,28.0,27.0,7.0,8.0,9.0,8.0,6.0,25.0,29.0,30.0,31.0,25.0,14.0,15.0,17.0,16.0,13.0,1022.0,1020.0,1019.0,1019.0,1019.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,29.0,39.0,104.0,3.0,129.0,-0.1111111111111121,-1.777777777777786,-3.506048467648941e-31,-0.009531826402989819
2319,29.0,28.0,29.0,28.0,29.0,28.0,3.0,7.0,8.0,9.0,8.0,22.0,25.0,29.0,30.0,31.0,10.0,14.0,15.0,17.0,16.0,1024.0,1022.0,1020.0,1019.0,1019.0,31.0,10.0,10.0,10.0,10.0,6.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,1.0,1.0,3.0,17.0,29.0,39.0,104.0,3.0,0.11111111111111013,-0.17863279495408432,0.11111111111111073,0.0005942573865144083
2320,28.0,29.0,28.0,29.0,28.0,29.0,6.0,3.0,7.0,8.0,9.0,23.0,22.0,25.0,29.0,30.0,15.0,10.0,14.0,15.0,17.0,1020.0,1024.0,1022.0,1020.0,1019.0,10.0,31.0,10.0,10.0,10.0,6.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,1.0,1.0,1.0,342.0,17.0,29.0,39.0,104.0,-0.1111111111111121,0.05954426498469248,-3.506048467648941e-31,-0.001994354714569366
2321,24.0,28.0,29.0,28.0,29.0,28.0,7.0,6.0,3.0,7.0,8.0,26.0,23.0,22.0,25.0,29.0,14.0,15.0,10.0,14.0,15.0,1015.0,1020.0,1024.0,1022.0,1020.0,10.0,10.0,31.0,10.0,10.0,6.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,1.0,1.0,230.0,342.0,17.0,29.0,39.0,-0.4444444444444465,1.910167580605581,-0.25000000000000056,0.0005942573865144083
