,Mean TemperatureC,Mean TemperatureC_1,Mean TemperatureC_2,Mean TemperatureC_3,Mean TemperatureC_4,Mean TemperatureC_5,MeanDew PointC_1,MeanDew PointC_2,MeanDew PointC_3,MeanDew PointC_4,MeanDew PointC_5, Mean Humidity_1, Mean Humidity_2, Mean Humidity_3, Mean Humidity_4, Mean Humidity_5, Min Humidity_1, Min Humidity_2, Min Humidity_3, Min Humidity_4, Min Humidity_5, Mean Sea Level PressurehPa_1, Mean Sea Level PressurehPa_2, Mean Sea Level PressurehPa_3, Mean Sea Level PressurehPa_4, Mean Sea Level PressurehPa_5, Mean VisibilityKm_1, Mean VisibilityKm_2, Mean VisibilityKm_3, Mean VisibilityKm_4, Mean VisibilityKm_5, Mean Wind SpeedKm/h_1, Mean Wind SpeedKm/h_2, Mean Wind SpeedKm/h_3, Mean Wind SpeedKm/h_4, Mean Wind SpeedKm/h_5,Precipitationmm_1,Precipitationmm_2,Precipitationmm_3,Precipitationmm_4,Precipitationmm_5, CloudCover_1, CloudCover_2, CloudCover_3, CloudCover_4, CloudCover_5,WindDirDegrees_1,WindDirDegrees_2,WindDirDegrees_3,WindDirDegrees_4,WindDirDegrees_5
1236,23.0,22.0,21.0,19.0,19.0,22.0,6.0,4.0,6.0,5.0,8.0,36.0,37.0,42.0,41.0,40.0,18.0,15.0,24.0,20.0,23.0,1022.0,1023.0,1024.0,1024.0,1019.0,10.0,10.0,10.0,10.0,10.0,10.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0,1.0,3.0,39.0,45.0,51.0,35.0,23.0
1237,25.0,23.0,22.0,21.0,19.0,19.0,4.0,6.0,4.0,6.0,5.0,32.0,36.0,37.0,42.0,41.0,15.0,18.0,15.0,24.0,20.0,1021.0,1022.0,1023.0,1024.0,1024.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,3.0,1.0,3.0,39.0,45.0,51.0,35.0
1238,26.0,25.0,23.0,22.0,21.0,19.0,3.0,4.0,6.0,4.0,6.0,27.0,32.0,36.0,37.0,42.0,11.0,15.0,18.0,15.0,24.0,1020.0,1021.0,1022.0,1023.0,1024.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,10.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,2.0,3.0,22.0,3.0,39.0,45.0,51.0
1239,23.0,26.0,25.0,23.0,22.0,21.0,4.0,3.0,4.0,6.0,4.0,25.0,27.0,32.0,36.0,37.0,12.0,11.0,15.0,18.0,15.0,1019.0,1020.0,1021.0,1022.0,1023.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,6.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,10.0,2.0,284.0,22.0,3.0,39.0,45.0
1240,23.0,23.0,26.0,25.0,23.0,22.0,7.0,4.0,3.0,4.0,6.0,32.0,25.0,27.0,32.0,36.0,20.0,12.0,11.0,15.0,18.0,1015.0,1019.0,1020.0,1021.0,1022.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0,1.0,10.0,279.0,284.0,22.0,3.0,39.0
1241,24.0,23.0,23.0,26.0,25.0,23.0,-1.0,7.0,4.0,3.0,4.0,16.0,32.0,25.0,27.0,32.0,16.0,20.0,12.0,11.0,15.0,1015.0,1015.0,1019.0,1020.0,1021.0,23.0,10.0,10.0,10.0,10.0,19.0,10.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,10.0,10.0,1.0,260.0,279.0,284.0,22.0,3.0
1242,22.0,24.0,23.0,23.0,26.0,25.0,8.0,-1.0,7.0,4.0,3.0,34.0,16.0,32.0,25.0,27.0,23.0,16.0,20.0,12.0,11.0,1022.0,1015.0,1015.0,1019.0,1020.0,10.0,23.0,10.0,10.0,10.0,11.0,19.0,10.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,5.0,10.0,10.0,40.0,260.0,279.0,284.0,22.0
1243,22.0,22.0,24.0,23.0,23.0,26.0,4.0,8.0,-1.0,7.0,4.0,34.0,34.0,16.0,32.0,25.0,15.0,23.0,16.0,20.0,12.0,1014.0,1022.0,1015.0,1015.0,1019.0,10.0,10.0,23.0,10.0,10.0,6.0,11.0,19.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,23.0,5.0,10.0,310.0,40.0,260.0,279.0,284.0
1244,23.0,22.0,22.0,24.0,23.0,23.0,3.0,4.0,8.0,-1.0,7.0,29.0,34.0,34.0,16.0,32.0,9.0,15.0,23.0,16.0,20.0,1016.0,1014.0,1022.0,1015.0,1015.0,10.0,10.0,10.0,23.0,10.0,5.0,6.0,11.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,23.0,5.0,336.0,310.0,40.0,260.0,279.0
1245,22.0,23.0,22.0,22.0,24.0,23.0,8.0,3.0,4.0,8.0,-1.0,41.0,29.0,34.0,34.0,16.0,12.0,9.0,15.0,23.0,16.0,1017.0,1016.0,1014.0,1022.0,1015.0,10.0,10.0,10.0,10.0,23.0,10.0,5.0,6.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,3.0,23.0,353.0,336.0,310.0,40.0,260.0
1246,20.0,22.0,23.0,22.0,22.0,24.0,6.0,8.0,3.0,4.0,8.0,39.0,41.0,29.0,34.0,34.0,20.0,12.0,9.0,15.0,23.0,1019.0,1017.0,1016.0,1014.0,1022.0,10.0,10.0,10.0,10.0,10.0,16.0,10.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,3.0,55.0,353.0,336.0,310.0,40.0
1247,21.0,20.0,22.0,23.0,22.0,22.0,5.0,6.0,8.0,3.0,4.0,39.0,39.0,41.0,29.0,34.0,17.0,20.0,12.0,9.0,15.0,1023.0,1019.0,1017.0,1016.0,1014.0,10.0,10.0,10.0,10.0,10.0,10.0,16.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,10.0,9.0,55.0,353.0,336.0,310.0
1248,23.0,21.0,20.0,22.0,23.0,22.0,2.0,5.0,6.0,8.0,3.0,30.0,39.0,39.0,41.0,29.0,15.0,17.0,20.0,12.0,9.0,1021.0,1023.0,1019.0,1017.0,1016.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,16.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,10.0,270.0,9.0,55.0,353.0,336.0
1249,24.0,23.0,21.0,20.0,22.0,23.0,3.0,2.0,5.0,6.0,8.0,28.0,30.0,39.0,39.0,41.0,14.0,15.0,17.0,20.0,12.0,1019.0,1021.0,1023.0,1019.0,1017.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,1.0,1.0,334.0,270.0,9.0,55.0,353.0
1250,26.0,24.0,23.0,21.0,20.0,22.0,9.0,3.0,2.0,5.0,6.0,36.0,28.0,30.0,39.0,39.0,20.0,14.0,15.0,17.0,20.0,1018.0,1019.0,1021.0,1023.0,1019.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,6.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,2.0,1.0,111.0,334.0,270.0,9.0,55.0
1251,24.0,26.0,24.0,23.0,21.0,20.0,14.0,9.0,3.0,2.0,5.0,51.0,36.0,28.0,30.0,39.0,26.0,20.0,14.0,15.0,17.0,1021.0,1018.0,1019.0,1021.0,1023.0,10.0,10.0,10.0,10.0,10.0,11.0,8.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,2.0,163.0,111.0,334.0,270.0,9.0
1252,24.0,24.0,26.0,24.0,23.0,21.0,11.0,14.0,9.0,3.0,2.0,41.0,51.0,36.0,28.0,30.0,26.0,26.0,20.0,14.0,15.0,1020.0,1021.0,1018.0,1019.0,1021.0,10.0,10.0,10.0,10.0,10.0,6.0,11.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,10.0,10.0,185.0,163.0,111.0,334.0,270.0
1253,22.0,24.0,24.0,26.0,24.0,23.0,9.0,11.0,14.0,9.0,3.0,41.0,41.0,51.0,36.0,28.0,22.0,26.0,26.0,20.0,14.0,1016.0,1020.0,1021.0,1018.0,1019.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,11.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,10.0,12.0,185.0,163.0,111.0,334.0
1254,23.0,22.0,24.0,24.0,26.0,24.0,7.0,9.0,11.0,14.0,9.0,40.0,41.0,41.0,51.0,36.0,15.0,22.0,26.0,26.0,20.0,1016.0,1016.0,1020.0,1021.0,1018.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,6.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,299.0,12.0,185.0,163.0,111.0
1255,22.0,23.0,22.0,24.0,24.0,26.0,6.0,7.0,9.0,11.0,14.0,33.0,40.0,41.0,41.0,51.0,16.0,15.0,22.0,26.0,26.0,1016.0,1016.0,1016.0,1020.0,1021.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,270.0,299.0,12.0,185.0,163.0
1256,22.0,22.0,23.0,22.0,24.0,24.0,2.0,6.0,7.0,9.0,11.0,31.0,33.0,40.0,41.0,41.0,13.0,16.0,15.0,22.0,26.0,1018.0,1016.0,1016.0,1016.0,1020.0,31.0,10.0,10.0,10.0,10.0,6.0,8.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,1.0,2.0,3.0,325.0,270.0,299.0,12.0,185.0
1257,20.0,22.0,22.0,23.0,22.0,24.0,2.0,2.0,6.0,7.0,9.0,28.0,31.0,33.0,40.0,41.0,14.0,13.0,16.0,15.0,22.0,1018.0,1018.0,1016.0,1016.0,1016.0,10.0,31.0,10.0,10.0,10.0,6.0,6.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,1.0,1.0,2.0,301.0,325.0,270.0,299.0,12.0
1258,19.0,20.0,22.0,22.0,23.0,22.0,4.0,2.0,2.0,6.0,7.0,34.0,28.0,31.0,33.0,40.0,18.0,14.0,13.0,16.0,15.0,1017.0,1018.0,1018.0,1016.0,1016.0,10.0,10.0,31.0,10.0,10.0,8.0,6.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,31.0,1.0,1.0,280.0,301.0,325.0,270.0,299.0
1259,19.0,19.0,20.0,22.0,22.0,23.0,8.0,4.0,2.0,2.0,6.0,43.0,34.0,28.0,31.0,33.0,28.0,18.0,14.0,13.0,16.0,1014.0,1017.0,1018.0,1018.0,1016.0,10.0,10.0,10.0,31.0,10.0,10.0,8.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,31.0,1.0,259.0,280.0,301.0,325.0,270.0
1260,18.0,19.0,19.0,20.0,22.0,22.0,9.0,8.0,4.0,2.0,2.0,52.0,43.0,34.0,28.0,31.0,28.0,28.0,18.0,14.0,13.0,1011.0,1014.0,1017.0,1018.0,1018.0,10.0,10.0,10.0,10.0,31.0,8.0,10.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,10.0,31.0,268.0,259.0,280.0,301.0,325.0
1261,14.0,18.0,19.0,19.0,20.0,22.0,8.0,9.0,8.0,4.0,2.0,59.0,52.0,43.0,34.0,28.0,35.0,28.0,28.0,18.0,14.0,1006.0,1011.0,1014.0,1017.0,1018.0,9.0,10.0,10.0,10.0,10.0,21.0,8.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,10.0,239.0,268.0,259.0,280.0,301.0
1262,13.0,14.0,18.0,19.0,19.0,20.0,3.0,8.0,9.0,8.0,4.0,53.0,59.0,52.0,43.0,34.0,32.0,35.0,28.0,28.0,18.0,1013.0,1006.0,1011.0,1014.0,1017.0,10.0,9.0,10.0,10.0,10.0,18.0,21.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,1.0,296.0,239.0,268.0,259.0,280.0
1263,16.0,13.0,14.0,18.0,19.0,19.0,3.0,3.0,8.0,9.0,8.0,55.0,53.0,59.0,52.0,43.0,23.0,32.0,35.0,28.0,28.0,1021.0,1013.0,1006.0,1011.0,1014.0,10.0,10.0,9.0,10.0,10.0,3.0,18.0,21.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,339.0,296.0,239.0,268.0,259.0
1264,18.0,16.0,13.0,14.0,18.0,19.0,4.0,3.0,3.0,8.0,9.0,50.0,55.0,53.0,59.0,52.0,18.0,23.0,32.0,35.0,28.0,1021.0,1021.0,1013.0,1006.0,1011.0,10.0,10.0,10.0,9.0,10.0,5.0,3.0,18.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,4.0,3.0,349.0,339.0,296.0,239.0,268.0
1265,18.0,18.0,16.0,13.0,14.0,18.0,4.0,4.0,3.0,3.0,8.0,42.0,50.0,55.0,53.0,59.0,20.0,18.0,23.0,32.0,35.0,1018.0,1021.0,1021.0,1013.0,1006.0,10.0,10.0,10.0,10.0,9.0,6.0,5.0,3.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,4.0,4.0,340.0,349.0,339.0,296.0,239.0
1266,20.0,18.0,18.0,16.0,13.0,14.0,7.0,4.0,4.0,3.0,3.0,47.0,42.0,50.0,55.0,53.0,32.0,20.0,18.0,23.0,32.0,1019.0,1018.0,1021.0,1021.0,1013.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,5.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,1.0,4.0,298.0,340.0,349.0,339.0,296.0
1267,19.0,20.0,18.0,18.0,16.0,13.0,8.0,7.0,4.0,4.0,3.0,52.0,47.0,42.0,50.0,55.0,27.0,32.0,20.0,18.0,23.0,1021.0,1019.0,1018.0,1021.0,1021.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,10.0,1.0,337.0,298.0,340.0,349.0,339.0
1268,19.0,19.0,20.0,18.0,18.0,16.0,14.0,8.0,7.0,4.0,4.0,70.0,52.0,47.0,42.0,50.0,47.0,27.0,32.0,20.0,18.0,1022.0,1021.0,1019.0,1018.0,1021.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,10.0,10.0,11.0,337.0,298.0,340.0,349.0
1269,16.0,19.0,19.0,20.0,18.0,18.0,11.0,14.0,8.0,7.0,4.0,64.0,70.0,52.0,47.0,42.0,29.0,47.0,27.0,32.0,20.0,1021.0,1022.0,1021.0,1019.0,1018.0,10.0,10.0,10.0,10.0,10.0,5.0,8.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,10.0,243.0,11.0,337.0,298.0,340.0
1270,14.0,16.0,19.0,19.0,20.0,18.0,8.0,11.0,14.0,8.0,7.0,67.0,64.0,70.0,52.0,47.0,37.0,29.0,47.0,27.0,32.0,1014.0,1021.0,1022.0,1021.0,1019.0,9.0,10.0,10.0,10.0,10.0,8.0,5.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,1.0,3.0,213.0,243.0,11.0,337.0,298.0
1271,13.0,14.0,16.0,19.0,19.0,20.0,8.0,8.0,11.0,14.0,8.0,74.0,67.0,64.0,70.0,52.0,34.0,37.0,29.0,47.0,27.0,1008.0,1014.0,1021.0,1022.0,1021.0,10.0,9.0,10.0,10.0,10.0,11.0,8.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,5.0,1.0,246.0,213.0,243.0,11.0,337.0
1272,13.0,13.0,14.0,16.0,19.0,19.0,5.0,8.0,8.0,11.0,14.0,61.0,74.0,67.0,64.0,70.0,30.0,34.0,37.0,29.0,47.0,1012.0,1008.0,1014.0,1021.0,1022.0,10.0,10.0,9.0,10.0,10.0,8.0,11.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,2.0,5.0,308.0,246.0,213.0,243.0,11.0
1273,19.0,13.0,13.0,14.0,16.0,19.0,6.0,5.0,8.0,8.0,11.0,57.0,61.0,74.0,67.0,64.0,35.0,30.0,34.0,37.0,29.0,1015.0,1012.0,1008.0,1014.0,1021.0,10.0,10.0,10.0,9.0,10.0,10.0,8.0,11.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,2.0,297.0,308.0,246.0,213.0,243.0
1274,16.0,19.0,13.0,13.0,14.0,16.0,6.0,6.0,5.0,8.0,8.0,47.0,57.0,61.0,74.0,67.0,24.0,35.0,30.0,34.0,37.0,1021.0,1015.0,1012.0,1008.0,1014.0,10.0,10.0,10.0,10.0,9.0,11.0,10.0,8.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,5.0,274.0,297.0,308.0,246.0,213.0
1275,17.0,16.0,19.0,13.0,13.0,14.0,0.0,6.0,6.0,5.0,8.0,39.0,47.0,57.0,61.0,74.0,12.0,24.0,35.0,30.0,34.0,1022.0,1021.0,1015.0,1012.0,1008.0,31.0,10.0,10.0,10.0,10.0,3.0,11.0,10.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,3.0,3.0,5.0,245.0,274.0,297.0,308.0,246.0
1276,17.0,17.0,16.0,19.0,13.0,13.0,-1.0,0.0,6.0,6.0,5.0,32.0,39.0,47.0,57.0,61.0,13.0,12.0,24.0,35.0,30.0,1020.0,1022.0,1021.0,1015.0,1012.0,9.0,31.0,10.0,10.0,10.0,5.0,3.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,3.0,3.0,3.0,313.0,245.0,274.0,297.0,308.0
1277,17.0,17.0,17.0,16.0,19.0,13.0,2.0,-1.0,0.0,6.0,6.0,39.0,32.0,39.0,47.0,57.0,18.0,13.0,12.0,24.0,35.0,1019.0,1020.0,1022.0,1021.0,1015.0,9.0,9.0,31.0,10.0,10.0,5.0,5.0,3.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,31.0,3.0,3.0,25.0,313.0,245.0,274.0,297.0
1278,14.0,17.0,17.0,17.0,16.0,19.0,4.0,2.0,-1.0,0.0,6.0,46.0,39.0,32.0,39.0,47.0,17.0,18.0,13.0,12.0,24.0,1023.0,1019.0,1020.0,1022.0,1021.0,10.0,9.0,9.0,31.0,10.0,18.0,5.0,5.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,31.0,3.0,43.0,25.0,313.0,245.0,274.0
1279,15.0,14.0,17.0,17.0,17.0,16.0,-2.0,4.0,2.0,-1.0,0.0,36.0,46.0,39.0,32.0,39.0,14.0,17.0,18.0,13.0,12.0,1024.0,1023.0,1019.0,1020.0,1022.0,10.0,10.0,9.0,9.0,31.0,10.0,18.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,2.0,31.0,16.0,43.0,25.0,313.0,245.0
1280,16.0,15.0,14.0,17.0,17.0,17.0,-1.0,-2.0,4.0,2.0,-1.0,36.0,36.0,46.0,39.0,32.0,17.0,14.0,17.0,18.0,13.0,1023.0,1024.0,1023.0,1019.0,1020.0,10.0,10.0,10.0,9.0,9.0,6.0,10.0,18.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,4.0,2.0,326.0,16.0,43.0,25.0,313.0
1281,18.0,16.0,15.0,14.0,17.0,17.0,-1.0,-1.0,-2.0,4.0,2.0,36.0,36.0,36.0,46.0,39.0,17.0,17.0,14.0,17.0,18.0,1017.0,1023.0,1024.0,1023.0,1019.0,10.0,10.0,10.0,10.0,9.0,6.0,6.0,10.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,4.0,291.0,326.0,16.0,43.0,25.0
1282,16.0,18.0,16.0,15.0,14.0,17.0,6.0,-1.0,-1.0,-2.0,4.0,45.0,36.0,36.0,36.0,46.0,30.0,17.0,17.0,14.0,17.0,1011.0,1017.0,1023.0,1024.0,1023.0,10.0,10.0,10.0,10.0,10.0,24.0,6.0,6.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,10.0,10.0,289.0,291.0,326.0,16.0,43.0
1283,11.0,16.0,18.0,16.0,15.0,14.0,11.0,6.0,-1.0,-1.0,-2.0,76.0,45.0,36.0,36.0,36.0,48.0,30.0,17.0,17.0,14.0,1003.0,1011.0,1017.0,1023.0,1024.0,9.0,10.0,10.0,10.0,10.0,21.0,24.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,10.0,10.0,10.0,238.0,289.0,291.0,326.0,16.0
1284,10.0,11.0,16.0,18.0,16.0,15.0,5.0,11.0,6.0,-1.0,-1.0,67.0,76.0,45.0,36.0,36.0,38.0,48.0,30.0,17.0,17.0,1003.0,1003.0,1011.0,1017.0,1023.0,10.0,9.0,10.0,10.0,10.0,16.0,21.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,10.0,10.0,275.0,238.0,289.0,291.0,326.0
1285,12.0,10.0,11.0,16.0,18.0,16.0,3.0,5.0,11.0,6.0,-1.0,67.0,67.0,76.0,45.0,36.0,36.0,38.0,48.0,30.0,17.0,1013.0,1003.0,1003.0,1011.0,1017.0,10.0,10.0,9.0,10.0,10.0,6.0,16.0,21.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,3.0,10.0,10.0,275.0,238.0,289.0,291.0
1286,9.0,12.0,10.0,11.0,16.0,18.0,2.0,3.0,5.0,11.0,6.0,55.0,67.0,67.0,76.0,45.0,34.0,36.0,38.0,48.0,30.0,1016.0,1013.0,1003.0,1003.0,1011.0,10.0,10.0,10.0,9.0,10.0,10.0,6.0,16.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,3.0,346.0,10.0,275.0,238.0,289.0
1287,14.0,9.0,12.0,10.0,11.0,16.0,3.0,2.0,3.0,5.0,11.0,67.0,55.0,67.0,67.0,76.0,34.0,34.0,36.0,38.0,48.0,1013.0,1016.0,1013.0,1003.0,1003.0,10.0,10.0,10.0,10.0,9.0,3.0,10.0,6.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,4.0,5.0,74.0,346.0,10.0,275.0,238.0
1288,12.0,14.0,9.0,12.0,10.0,11.0,4.0,3.0,2.0,3.0,5.0,54.0,67.0,55.0,67.0,67.0,34.0,34.0,34.0,36.0,38.0,1017.0,1013.0,1016.0,1013.0,1003.0,10.0,10.0,10.0,10.0,10.0,11.0,3.0,10.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,4.0,308.0,74.0,346.0,10.0,275.0
1289,13.0,12.0,14.0,9.0,12.0,10.0,2.0,4.0,3.0,2.0,3.0,56.0,54.0,67.0,55.0,67.0,30.0,34.0,34.0,34.0,36.0,1027.0,1017.0,1013.0,1016.0,1013.0,10.0,10.0,10.0,10.0,10.0,3.0,11.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,3.0,4.0,2.0,312.0,308.0,74.0,346.0,10.0
1290,16.0,13.0,12.0,14.0,9.0,12.0,3.0,2.0,4.0,3.0,2.0,55.0,56.0,54.0,67.0,55.0,27.0,30.0,34.0,34.0,34.0,1027.0,1027.0,1017.0,1013.0,1016.0,10.0,10.0,10.0,10.0,10.0,5.0,3.0,11.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,3.0,4.0,295.0,312.0,308.0,74.0,346.0
1291,12.0,16.0,13.0,12.0,14.0,9.0,4.0,3.0,2.0,4.0,3.0,49.0,55.0,56.0,54.0,67.0,29.0,27.0,30.0,34.0,34.0,1023.0,1027.0,1027.0,1017.0,1013.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,3.0,3.0,224.0,295.0,312.0,308.0,74.0
1292,13.0,12.0,16.0,13.0,12.0,14.0,9.0,4.0,3.0,2.0,4.0,76.0,49.0,55.0,56.0,54.0,55.0,29.0,27.0,30.0,34.0,1016.0,1023.0,1027.0,1027.0,1017.0,9.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,10.0,10.0,3.0,359.0,224.0,295.0,312.0,308.0
1293,16.0,13.0,12.0,16.0,13.0,12.0,11.0,9.0,4.0,3.0,2.0,90.0,76.0,49.0,55.0,56.0,68.0,55.0,29.0,27.0,30.0,1015.0,1016.0,1023.0,1027.0,1027.0,10.0,9.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,10.0,10.0,118.0,359.0,224.0,295.0,312.0
1294,16.0,16.0,13.0,12.0,16.0,13.0,12.0,11.0,9.0,4.0,3.0,81.0,90.0,76.0,49.0,55.0,49.0,68.0,55.0,29.0,27.0,1022.0,1015.0,1016.0,1023.0,1027.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,3.0,10.0,18.0,118.0,359.0,224.0,295.0
1295,18.0,16.0,16.0,13.0,12.0,16.0,11.0,12.0,11.0,9.0,4.0,72.0,81.0,90.0,76.0,49.0,43.0,49.0,68.0,55.0,29.0,1021.0,1022.0,1015.0,1016.0,1023.0,10.0,10.0,10.0,9.0,10.0,8.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,5.0,3.0,18.0,18.0,118.0,359.0,224.0
1296,14.0,18.0,16.0,16.0,13.0,12.0,12.0,11.0,12.0,11.0,9.0,71.0,72.0,81.0,90.0,76.0,43.0,43.0,49.0,68.0,55.0,1020.0,1021.0,1022.0,1015.0,1016.0,10.0,10.0,10.0,10.0,9.0,16.0,8.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,6.0,5.0,34.0,18.0,18.0,118.0,359.0
1297,16.0,14.0,18.0,16.0,16.0,13.0,9.0,12.0,11.0,12.0,11.0,74.0,71.0,72.0,81.0,90.0,43.0,43.0,43.0,49.0,68.0,1020.0,1020.0,1021.0,1022.0,1015.0,10.0,10.0,10.0,10.0,10.0,6.0,16.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,6.0,6.0,327.0,34.0,18.0,18.0,118.0
1298,14.0,16.0,14.0,18.0,16.0,16.0,10.0,9.0,12.0,11.0,12.0,71.0,74.0,71.0,72.0,81.0,43.0,43.0,43.0,43.0,49.0,1021.0,1020.0,1020.0,1021.0,1022.0,10.0,10.0,10.0,10.0,10.0,3.0,6.0,16.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,6.0,174.0,327.0,34.0,18.0,18.0
